Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,LF_Main,TF_Main,Syntax_Main,VolScore_Main,SubVerb,LF_Sub,Morpheme,Property,Condition,Condition_Exp,Participant,FofA,FofA_Std,LF_Std,TF_Std,LOR_Std,DELE_Std
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,21,2,1,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,01,42,0.6930874030240756,-0.7387988824704917,0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,31,5,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,01,42,0.6930874030240756,-0.6187974129007657,0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,26,7,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,01,42,0.6930874030240756,1.1948925157316126,-0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,38,10,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,01,42,0.6930874030240756,-0.7429193739864512,-0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,22,12,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,01,42,0.6930874030240756,-0.7361014407534451,0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,32,15,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,01,42,0.6930874030240756,-0.7361014407534451,0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,27,17,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,01,42,0.6930874030240756,1.830619938229171,-0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,37,20,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,01,42,0.6930874030240756,1.2845164461831864,-0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,23,22,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,01,42,0.6930874030240756,-0.604168715083976,0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,33,25,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,01,42,0.6930874030240756,-0.7100545471126275,0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,28,27,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,01,42,0.6930874030240756,-0.7429193739864512,-0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,38,30,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,01,42,0.6930874030240756,-0.6199693960565847,-0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,24,32,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,01,42,0.6930874030240756,-0.6187974129007657,0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,34,35,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,01,42,0.6930874030240756,-0.604168715083976,0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,29,37,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,01,42,0.6930874030240756,1.2845164461831864,-0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,39,40,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,01,42,0.6930874030240756,1.830619938229171,-0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,25,42,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,01,42,0.6930874030240756,-0.7100545471126275,0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,35,45,1,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,01,42,0.6930874030240756,-0.7387988824704917,0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,30,47,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,01,42,0.6930874030240756,-0.6199693960565847,-0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC01,14,Male,Comparison,NA,29,0,NA,26,40,7,47,21,21,A,40,50,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,01,42,0.6930874030240756,1.1948925157316126,-0.9977246841962695,0.3673920079686824,-0.2794188009246368
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,40,2,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,02,42,0.6930874030240756,1.1948925157316126,-0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,30,4,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,02,42,0.6930874030240756,-0.6199693960565847,-0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,35,7,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,02,42,0.6930874030240756,-0.7387988824704917,0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,25,9,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,02,42,0.6930874030240756,-0.7100545471126275,0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,39,12,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,02,42,0.6930874030240756,1.830619938229171,-0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,29,14,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,02,42,0.6930874030240756,1.2845164461831864,-0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,34,17,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,02,42,0.6930874030240756,-0.604168715083976,0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,24,19,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,02,42,0.6930874030240756,-0.6187974129007657,0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,38,22,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,02,42,0.6930874030240756,-0.6199693960565847,-0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,28,24,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,02,42,0.6930874030240756,-0.7429193739864512,-0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,33,27,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,02,42,0.6930874030240756,-0.7100545471126275,0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,23,29,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,02,42,0.6930874030240756,-0.604168715083976,0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,37,32,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,02,42,0.6930874030240756,1.2845164461831864,-0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,27,34,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,02,42,0.6930874030240756,1.830619938229171,-0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,32,37,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,02,42,0.6930874030240756,-0.7361014407534451,0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,22,39,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,02,42,0.6930874030240756,-0.7361014407534451,0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,36,42,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,02,42,0.6930874030240756,1.2845164461831864,-0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,26,44,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,02,42,0.6930874030240756,1.1948925157316126,-0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,31,47,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,02,42,0.6930874030240756,-0.6187974129007657,0.9977246841962695,0,0.4889829016181076
SBC02,4,Female,Comparison,NA,28,0,3,22,40,7,48,21,21,B,21,49,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,02,42,0.6930874030240756,-0.7387988824704917,0.9977246841962695,0,0.4889829016181076
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,40,2,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,03,32,-0.4981565709235539,1.1948925157316126,-0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,30,4,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,03,32,-0.4981565709235539,-0.6199693960565847,-0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,35,7,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,03,32,-0.4981565709235539,-0.7387988824704917,0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,25,9,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,03,32,-0.4981565709235539,-0.7100545471126275,0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,39,12,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,03,32,-0.4981565709235539,1.830619938229171,-0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,29,14,0,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,03,32,-0.4981565709235539,1.2845164461831864,-0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,34,17,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,03,32,-0.4981565709235539,-0.604168715083976,0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,24,19,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,03,32,-0.4981565709235539,-0.6187974129007657,0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,38,22,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,03,32,-0.4981565709235539,-0.6199693960565847,-0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,28,24,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,03,32,-0.4981565709235539,-0.7429193739864512,-0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,33,27,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,03,32,-0.4981565709235539,-0.7100545471126275,0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,23,29,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,03,32,-0.4981565709235539,-0.604168715083976,0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,37,32,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,03,32,-0.4981565709235539,1.2845164461831864,-0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,27,34,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,03,32,-0.4981565709235539,1.830619938229171,-0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,32,37,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,03,32,-0.4981565709235539,-0.7361014407534451,0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,22,39,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,03,32,-0.4981565709235539,-0.7361014407534451,0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,36,42,0,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,03,32,-0.4981565709235539,1.2845164461831864,-0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,26,44,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,03,32,-0.4981565709235539,1.1948925157316126,-0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,31,47,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,03,32,-0.4981565709235539,-0.6187974129007657,0.9977246841962695,1.1021760239060472,1.257384604160852
SBC03,8,Female,Comparison,NA,55,0,15,34,40,10,49,16,16,B,21,49,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,03,32,-0.4981565709235539,-0.7387988824704917,0.9977246841962695,1.1021760239060472,1.257384604160852
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,21,2,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,48,1.4078337873926532,-0.7387988824704917,0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,31,5,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,48,1.4078337873926532,-0.6187974129007657,0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,26,7,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,04,48,1.4078337873926532,1.1948925157316126,-0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,38,10,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,48,1.4078337873926532,-0.7429193739864512,-0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,22,12,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,48,1.4078337873926532,-0.7361014407534451,0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,32,15,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,48,1.4078337873926532,-0.7361014407534451,0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,27,17,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,04,48,1.4078337873926532,1.830619938229171,-0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,37,20,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,48,1.4078337873926532,1.2845164461831864,-0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,23,22,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,48,1.4078337873926532,-0.604168715083976,0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,33,25,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,48,1.4078337873926532,-0.7100545471126275,0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,28,27,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,04,48,1.4078337873926532,-0.7429193739864512,-0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,38,30,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,48,1.4078337873926532,-0.6199693960565847,-0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,24,32,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,48,1.4078337873926532,-0.6187974129007657,0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,34,35,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,48,1.4078337873926532,-0.604168715083976,0.9977246841962695,-1.8369600398434118,2.0257863067035964
