Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,Langs,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,ProfGroup,NativeRange,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Response,MainVerb,VerbList,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Modality,MV_Class,SV_Class,Condition,Verb_Condition,Grupo,Tarea,FofA,Token_Differential,FofA_Std,FofA_Prod_Std,FofA_Comp_Std,AoA_ENG_Std,DELE_Std,Token_Main_Std,Token_Differential_Std,Token_Pret_Std,Token_Sub_Std,LOR_Std
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,29C,37,1,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Comparación,Receptiva,32,-264072,-0.7667061273076959,-0.3556840645206052,-0.9667934047495695,-0.2602885490497376,1.5177562110180656,1.4600105576924103,-0.6483111208688211,2.4279960962567717,NA,1.0784373045640334
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,39C,40,0,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Comparación,Receptiva,32,37118,-0.7667061273076959,-0.3556840645206052,-0.9667934047495695,-0.2602885490497376,1.5177562110180656,-0.5330092830729405,-0.31614449402134576,-0.604674020566126,NA,1.0784373045640334
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,25C,42,1,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Comparación,Receptiva,32,9386,-0.7667061273076959,-0.3556840645206052,-0.9667934047495695,-0.2602885490497376,1.5177562110180656,-0.6545399682038366,-0.34672865981614037,-0.6460774258501775,NA,1.0784373045640334
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,35C,45,1,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Comparación,Receptiva,32,-95053,-0.7667061273076959,-0.3556840645206052,-0.9667934047495695,-0.2602885490497376,1.5177562110180656,-0.5164740744735541,-0.46190894581940567,-0.3178985530214777,NA,1.0784373045640334
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,30C,47,1,#03: haber,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Comparación,Receptiva,32,3136079,-0.7667061273076959,-0.3556840645206052,-0.9667934047495695,-0.2602885490497376,1.5177562110180656,1.3662202718127885,3.1015367772754416,0.8668691434272963,NA,1.0784373045640334
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,40C,50,1,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Comparación,Receptiva,32,-4995,-0.7667061273076959,-0.3556840645206052,-0.9667934047495695,-0.2602885490497376,1.5177562110180656,-0.6616748472903697,-0.36258870915607044,-0.6445988395922904,NA,1.0784373045640334
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,21C,2,1,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Comparación,Receptiva,32,-95053,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,-0.5164740744735541,-0.46190894581940567,-0.3178985530214777,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,31C,5,1,#09: doler,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Comparación,Receptiva,32,-5228,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,-0.6573628061279346,-0.36284567261453676,-0.6369607231195447,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,26C,7,0,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Comparación,Receptiva,32,-4995,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,-0.6616748472903697,-0.36258870915607044,-0.6445988395922904,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,37C,10,1,#01: estar,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Comparación,Receptiva,32,1306223,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,2.031500810137072,1.0834847332613176,1.0998787893416149,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,22C,12,1,#05: gustar,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Comparación,Receptiva,32,-34938,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,-0.53178281783451,-0.39561127068764174,-0.5133694503520869,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,32C,15,1,#05: gustar,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Comparación,Receptiva,32,-34938,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,-0.53178281783451,-0.39561127068764174,-0.5133694503520869,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,27C,17,1,#01: estar,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Comparación,Receptiva,32,1306223,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,2.031500810137072,1.0834847332613176,1.0998787893416149,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,36C,20,1,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Comparación,Receptiva,32,-264072,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,1.4600105576924103,-0.6483111208688211,2.4279960962567717,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,23C,22,0,#07: faltar,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Comparación,Receptiva,32,-11415,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,-0.6272822303592732,-0.3696689898571588,-0.5546009270015004,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,33C,25,1,#07: faltar,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Comparación,Receptiva,32,-11415,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,-0.6272822303592732,-0.3696689898571588,-0.5546009270015004,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,28C,27,0,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Comparación,Receptiva,32,37118,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,-0.5330092830729405,-0.31614449402134576,-0.604674020566126,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,38C,30,1,#03: haber,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Comparación,Receptiva,32,3136079,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,1.3662202718127885,3.1015367772754416,0.8668691434272963,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,24C,32,1,#09: doler,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Comparación,Receptiva,32,-5228,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,-0.6573628061279346,-0.36284567261453676,-0.6369607231195447,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,34C,35,1,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Comparación,Receptiva,32,9386,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,-0.6545399682038366,-0.34672865981614037,-0.6460774258501775,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,29C,37,0,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Comparación,Receptiva,32,-264072,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,1.4600105576924103,-0.6483111208688211,2.4279960962567717,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,39C,40,1,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Comparación,Receptiva,32,37118,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,-0.5330092830729405,-0.31614449402134576,-0.604674020566126,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,25C,42,1,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Comparación,Receptiva,32,9386,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,-0.6545399682038366,-0.34672865981614037,-0.6460774258501775,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,35C,45,1,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Comparación,Receptiva,32,-95053,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,-0.5164740744735541,-0.46190894581940567,-0.3178985530214777,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,30C,47,0,#03: haber,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Comparación,Receptiva,32,3136079,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,1.3662202718127885,3.1015367772754416,0.8668691434272963,NA,1.7762496781054669
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,40C,50,1,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Comparación,Receptiva,32,-4995,-0.7667061273076959,-2.196872163215501,1.332607125465623,1.956362320277061,-1.9970476460764033,-0.6616748472903697,-0.36258870915607044,-0.6445988395922904,NA,1.7762496781054669
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,40C,2,1,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Comparación,Receptiva,26,-4995,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,-0.6616748472903697,-0.36258870915607044,-0.6445988395922904,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,30C,4,1,#03: haber,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Comparación,Receptiva,26,3136079,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,1.3662202718127885,3.1015367772754416,0.8668691434272963,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,35C,7,1,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Comparación,Receptiva,26,-95053,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,-0.5164740744735541,-0.46190894581940567,-0.3178985530214777,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,25C,9,1,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Comparación,Receptiva,26,9386,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,-0.6545399682038366,-0.34672865981614037,-0.6460774258501775,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,39C,12,1,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Comparación,Receptiva,26,37118,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,-0.5330092830729405,-0.31614449402134576,-0.604674020566126,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,29C,14,1,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Comparación,Receptiva,26,-264072,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,1.4600105576924103,-0.6483111208688211,2.4279960962567717,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,34C,17,1,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Comparación,Receptiva,26,9386,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,-0.6545399682038366,-0.34672865981614037,-0.6460774258501775,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,24C,19,1,#09: doler,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Comparación,Receptiva,26,-5228,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,-0.6573628061279346,-0.36284567261453676,-0.6369607231195447,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,23C,22,1,#07: faltar,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Comparación,Receptiva,26,-11415,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,-0.6272822303592732,-0.3696689898571588,-0.5546009270015004,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,33C,25,1,#07: faltar,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Comparación,Receptiva,26,-11415,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,-0.6272822303592732,-0.3696689898571588,-0.5546009270015004,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,28C,27,1,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Comparación,Receptiva,26,37118,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,-0.5330092830729405,-0.31614449402134576,-0.604674020566126,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,38C,30,1,#03: haber,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Comparación,Receptiva,26,3136079,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,1.3662202718127885,3.1015367772754416,0.8668691434272963,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,24C,32,1,#09: doler,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Comparación,Receptiva,26,-5228,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,-0.6573628061279346,-0.36284567261453676,-0.6369607231195447,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,34C,35,1,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Comparación,Receptiva,26,9386,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,-0.6545399682038366,-0.34672865981614037,-0.6460774258501775,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,29C,37,1,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Comparación,Receptiva,26,-264072,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,1.4600105576924103,-0.6483111208688211,2.4279960962567717,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,39C,40,0,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Comparación,Receptiva,26,37118,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,-0.5330092830729405,-0.31614449402134576,-0.604674020566126,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,25C,42,1,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Comparación,Receptiva,26,9386,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,-0.6545399682038366,-0.34672865981614037,-0.6460774258501775,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,35C,45,1,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Comparación,Receptiva,26,-95053,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,-0.5164740744735541,-0.46190894581940567,-0.3178985530214777,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,30C,47,1,#03: haber,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Comparación,Receptiva,26,3136079,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,1.3662202718127885,3.1015367772754416,0.8668691434272963,NA,-1.1545622907685538
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,40C,50,1,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Comparación,Receptiva,26,-4995,-1.7037913940171026,-1.0461296015311912,-1.8290686035802668,0.01679280961611226,-0.23964571752916888,-0.6616748472903697,-0.36258870915607044,-0.6445988395922904,NA,-1.1545622907685538
SBC09,61,Female,Comparison,Comparison,48,2,0,16,21,40,10,47,Advanced,Native Range,14,14,A,40C,2,1,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Comparación,Receptiva,28,-4995,-1.3914296384473004,-0.8159810891943292,-1.5416435373033677,-0.16792809616112095,-0.23964571752916888,-0.6616748472903697,-0.36258870915607044,-0.6445988395922904,NA,-0.7358748666436936
SBC09,61,Female,Comparison,Comparison,48,2,0,16,21,40,10,47,Advanced,Native Range,14,14,A,30C,4,1,#03: haber,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Comparación,Receptiva,28,3136079,-1.3914296384473004,-0.8159810891943292,-1.5416435373033677,-0.16792809616112095,-0.23964571752916888,1.3662202718127885,3.1015367772754416,0.8668691434272963,NA,-0.7358748666436936
SBC09,61,Female,Comparison,Comparison,48,2,0,16,21,40,10,47,Advanced,Native Range,14,14,A,35C,7,1,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Comparación,Receptiva,28,-95053,-1.3914296384473004,-0.8159810891943292,-1.5416435373033677,-0.16792809616112095,-0.23964571752916888,-0.5164740744735541,-0.46190894581940567,-0.3178985530214777,NA,-0.7358748666436936
SBC09,61,Female,Comparison,Comparison,48,2,0,16,21,40,10,47,Advanced,Native Range,14,14,A,25C,9,1,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Comparación,Receptiva,28,9386,-1.3914296384473004,-0.8159810891943292,-1.5416435373033677,-0.16792809616112095,-0.23964571752916888,-0.6545399682038366,-0.34672865981614037,-0.6460774258501775,NA,-0.7358748666436936
SBC09,61,Female,Comparison,Comparison,48,2,0,16,21,40,10,47,Advanced,Native Range,14,14,A,39C,12,0,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Comparación,Receptiva,28,37118,-1.3914296384473004,-0.8159810891943292,-1.5416435373033677,-0.16792809616112095,-0.23964571752916888,-0.5330092830729405,-0.31614449402134576,-0.604674020566126,NA,-0.7358748666436936
SBC09,61,Female,Comparison,Comparison,48,2,0,16,21,40,10,47,Advanced,Native Range,14,14,A,29C,14,1,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Comparación,Receptiva,28,-264072,-1.3914296384473004,-0.8159810891943292,-1.5416435373033677,-0.16792809616112095,-0.23964571752916888,1.4600105576924103,-0.6483111208688211,2.4279960962567717,NA,-0.7358748666436936
SBC09,61,Female,Comparison,Comparison,48,2,0,16,21,40,10,47,Advanced,Native Range,14,14,A,34C,17,0,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Comparación,Receptiva,28,9386,-1.3914296384473004,-0.8159810891943292,-1.5416435373033677,-0.16792809616112095,-0.23964571752916888,-0.6545399682038366,-0.34672865981614037,-0.6460774258501775,NA,-0.7358748666436936
SBC09,61,Female,Comparison,Comparison,48,2,0,16,21,40,10,47,Advanced,Native Range,14,14,A,24C,19,1,#09: doler,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Comparación,Receptiva,28,-5228,-1.3914296384473004,-0.8159810891943292,-1.5416435373033677,-0.16792809616112095,-0.23964571752916888,-0.6573628061279346,-0.36284567261453676,-0.6369607231195447,NA,-0.7358748666436936
SBC09,61,Female,Comparison,Comparison,48,2,0,16,21,40,10,47,Advanced,Native Range,14,14,A,38C,22,1,#03: haber,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Comparación,Receptiva,28,3136079,-1.3914296384473004,-0.8159810891943292,-1.5416435373033677,-0.16792809616112095,-0.23964571752916888,1.3662202718127885,3.1015367772754416,0.8668691434272963,NA,-0.7358748666436936
