Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Condition,Verb_condition,Participant,FofA,FofA_Std,Token_Main_Lemma_Std,Token_Sub_Std,Token_Pret_Std,LOR_Std,DELE_Std
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,10,46,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,Frequent,04,48,1.351115631489278,1.8236041402712786,-1.0318504815652594,NA,-1.7368788822909476,2.0133212464270476
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,20,48,1,ordenar,65158,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,Infrequent,04,48,1.351115631489278,-0.926133223734668,-0.9912751011453134,NA,-1.7368788822909476,2.0133212464270476
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,20,3,1,ordenar,65158,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,Infrequent,05,32,-0.2306782785469502,-0.926133223734668,-0.9912751011453134,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,10,5,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,Frequent,05,32,-0.2306782785469502,1.8236041402712786,-1.0318504815652594,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,15,8,1,conseguir,129144,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,C,Infrequent,05,32,-0.2306782785469502,-0.7952566590648302,1.1345758351067141,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,5,10,1,necesitar,593469,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,A,Frequent,05,32,-0.2306782785469502,0.15447079522708437,0.3847264120191037,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,19,13,1,valorar,113028,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,Infrequent,05,32,-0.2306782785469502,-0.8282202247857552,-0.8648966010237529,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,9,15,1,necesitar,593469,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,B,Frequent,05,32,-0.2306782785469502,0.15447079522708437,-0.8648966010237529,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,14,18,1,ordenar,65158,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,C,Infrequent,05,32,-0.2306782785469502,-0.926133223734668,0.6278641119606613,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,4,20,1,querer,1263949,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,A,Frequent,05,32,-0.2306782785469502,1.525866398637719,0.6278641119606613,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,18,23,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,D,Infrequent,05,32,-0.2306782785469502,-0.7550380817025475,-0.9963343971035014,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,8,25,1,permitir,935997,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,B,Frequent,05,32,-0.2306782785469502,0.8550754266031699,-0.8521487914131901,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,13,28,1,valorar,113028,NA,NA,1,Canonical,quedar,947469,Mood,Subjunctive,C,Infrequent,05,32,-0.2306782785469502,-0.8282202247857552,1.6568002312563381,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,3,30,1,permitir,935997,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,A,Frequent,05,32,-0.2306782785469502,0.8550754266031699,1.1345758351067141,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,17,33,1,conseguir,129144,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,Infrequent,05,32,-0.2306782785469502,-0.7952566590648302,-1.0318504815652594,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,7,35,1,pedir,432187,NA,NA,0,Canonical,bailar,29935,Mood,Subjunctive,B,Frequent,05,32,-0.2306782785469502,-0.17541440002001316,-0.9912751011453134,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,12,38,1,sugerir,88224,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,C,Infrequent,05,32,-0.2306782785469502,-0.878954171431438,0.9325387819082002,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,2,40,1,pedir,432187,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,Frequent,05,32,-0.2306782785469502,-0.17541440002001316,1.6568002312563381,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,16,43,1,sugerir,88224,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,D,Infrequent,05,32,-0.2306782785469502,-0.878954171431438,-0.8521487914131901,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,6,45,1,querer,1263949,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,B,Frequent,05,32,-0.2306782785469502,1.525866398637719,-0.9963343971035014,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,11,48,1,desear,148807,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,C,Infrequent,05,32,-0.2306782785469502,-0.7550380817025475,0.3847264120191037,NA,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,1,50,1,esperar,1409514,NA,NA,1,Canonical,dejar,696519,Mood,Subjunctive,A,Frequent,05,32,-0.2306782785469502,1.8236041402712786,0.9325387819082002,NA,1.6454642042756344,-1.539598600208916
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,20,3,1,ordenar,65158,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,Infrequent,06,36,0.16477019896210687,-0.926133223734668,-0.9912751011453134,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,10,5,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,Frequent,06,36,0.16477019896210687,1.8236041402712786,-1.0318504815652594,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,15,8,1,conseguir,129144,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,C,Infrequent,06,36,0.16477019896210687,-0.7952566590648302,1.1345758351067141,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,5,10,1,necesitar,593469,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,A,Frequent,06,36,0.16477019896210687,0.15447079522708437,0.3847264120191037,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,19,13,1,valorar,113028,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,Infrequent,06,36,0.16477019896210687,-0.8282202247857552,-0.8648966010237529,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,9,15,1,necesitar,593469,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,B,Frequent,06,36,0.16477019896210687,0.15447079522708437,-0.8648966010237529,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,14,18,0,ordenar,65158,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,C,Infrequent,06,36,0.16477019896210687,-0.926133223734668,0.6278641119606613,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,4,20,1,querer,1263949,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,A,Frequent,06,36,0.16477019896210687,1.525866398637719,0.6278641119606613,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,18,23,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,D,Infrequent,06,36,0.16477019896210687,-0.7550380817025475,-0.9963343971035014,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,8,25,1,permitir,935997,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,B,Frequent,06,36,0.16477019896210687,0.8550754266031699,-0.8521487914131901,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,13,28,1,valorar,113028,NA,NA,1,Canonical,quedar,947469,Mood,Subjunctive,C,Infrequent,06,36,0.16477019896210687,-0.8282202247857552,1.6568002312563381,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,3,30,1,permitir,935997,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,A,Frequent,06,36,0.16477019896210687,0.8550754266031699,1.1345758351067141,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,17,33,1,conseguir,129144,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,Infrequent,06,36,0.16477019896210687,-0.7952566590648302,-1.0318504815652594,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,7,35,1,pedir,432187,NA,NA,0,Canonical,bailar,29935,Mood,Subjunctive,B,Frequent,06,36,0.16477019896210687,-0.17541440002001316,-0.9912751011453134,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,12,38,1,sugerir,88224,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,C,Infrequent,06,36,0.16477019896210687,-0.878954171431438,0.9325387819082002,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,2,40,1,pedir,432187,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,Frequent,06,36,0.16477019896210687,-0.17541440002001316,1.6568002312563381,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,16,43,1,sugerir,88224,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,D,Infrequent,06,36,0.16477019896210687,-0.878954171431438,-0.8521487914131901,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,6,45,1,querer,1263949,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,B,Frequent,06,36,0.16477019896210687,1.525866398637719,-0.9963343971035014,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,11,48,1,desear,148807,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,C,Infrequent,06,36,0.16477019896210687,-0.7550380817025475,0.3847264120191037,NA,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,1,50,1,esperar,1409514,NA,NA,1,Canonical,dejar,696519,Mood,Subjunctive,A,Frequent,06,36,0.16477019896210687,1.8236041402712786,0.9325387819082002,NA,-0.8227321021378172,-0.8290146308817231
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,1,1,1,esperar,1409514,NA,NA,1,Canonical,dejar,696519,Mood,Subjunctive,A,Frequent,07,22,-1.219299472319593,1.8236041402712786,0.9325387819082002,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,11,3,1,desear,148807,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,C,Infrequent,07,22,-1.219299472319593,-0.7550380817025475,0.3847264120191037,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,6,6,1,querer,1263949,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,B,Frequent,07,22,-1.219299472319593,1.525866398637719,-0.9963343971035014,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,16,8,1,sugerir,88224,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,D,Infrequent,07,22,-1.219299472319593,-0.878954171431438,-0.8521487914131901,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,2,11,1,pedir,432187,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,Frequent,07,22,-1.219299472319593,-0.17541440002001316,1.6568002312563381,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,12,13,1,sugerir,88224,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,C,Infrequent,07,22,-1.219299472319593,-0.878954171431438,0.9325387819082002,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,7,16,1,pedir,432187,NA,NA,0,Canonical,bailar,29935,Mood,Subjunctive,B,Frequent,07,22,-1.219299472319593,-0.17541440002001316,-0.9912751011453134,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,17,18,1,conseguir,129144,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,Infrequent,07,22,-1.219299472319593,-0.7952566590648302,-1.0318504815652594,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,3,21,1,permitir,935997,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,A,Frequent,07,22,-1.219299472319593,0.8550754266031699,1.1345758351067141,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,13,23,1,valorar,113028,NA,NA,1,Canonical,quedar,947469,Mood,Subjunctive,C,Infrequent,07,22,-1.219299472319593,-0.8282202247857552,1.6568002312563381,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,8,26,1,permitir,935997,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,B,Frequent,07,22,-1.219299472319593,0.8550754266031699,-0.8521487914131901,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,18,28,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,D,Infrequent,07,22,-1.219299472319593,-0.7550380817025475,-0.9963343971035014,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,4,31,1,querer,1263949,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,A,Frequent,07,22,-1.219299472319593,1.525866398637719,0.6278641119606613,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,14,33,1,ordenar,65158,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,C,Infrequent,07,22,-1.219299472319593,-0.926133223734668,0.6278641119606613,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,9,36,1,necesitar,593469,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,B,Frequent,07,22,-1.219299472319593,0.15447079522708437,-0.8648966010237529,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,19,38,1,valorar,113028,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,Infrequent,07,22,-1.219299472319593,-0.8282202247857552,-0.8648966010237529,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,5,41,1,necesitar,593469,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,A,Frequent,07,22,-1.219299472319593,0.15447079522708437,0.3847264120191037,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,15,43,0,conseguir,129144,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,C,Infrequent,07,22,-1.219299472319593,-0.7952566590648302,1.1345758351067141,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,10,46,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,Frequent,07,22,-1.219299472319593,1.8236041402712786,-1.0318504815652594,NA,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,20,48,1,ordenar,65158,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,Infrequent,07,22,-1.219299472319593,-0.926133223734668,-0.9912751011453134,NA,-1.1883908141990693,0.5921533077726623
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,1,1,1,esperar,1409514,NA,NA,1,Canonical,dejar,696519,Mood,Subjunctive,A,Frequent,08,26,-0.8238509948105358,1.8236041402712786,0.9325387819082002,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,11,3,1,desear,148807,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,C,Infrequent,08,26,-0.8238509948105358,-0.7550380817025475,0.3847264120191037,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,6,6,1,querer,1263949,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,B,Frequent,08,26,-0.8238509948105358,1.525866398637719,-0.9963343971035014,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,16,8,1,sugerir,88224,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,D,Infrequent,08,26,-0.8238509948105358,-0.878954171431438,-0.8521487914131901,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,2,11,1,pedir,432187,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,Frequent,08,26,-0.8238509948105358,-0.17541440002001316,1.6568002312563381,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,12,13,1,sugerir,88224,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,C,Infrequent,08,26,-0.8238509948105358,-0.878954171431438,0.9325387819082002,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,7,16,1,pedir,432187,NA,NA,0,Canonical,bailar,29935,Mood,Subjunctive,B,Frequent,08,26,-0.8238509948105358,-0.17541440002001316,-0.9912751011453134,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,17,18,1,conseguir,129144,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,Infrequent,08,26,-0.8238509948105358,-0.7952566590648302,-1.0318504815652594,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,3,21,1,permitir,935997,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,A,Frequent,08,26,-0.8238509948105358,0.8550754266031699,1.1345758351067141,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,13,23,1,valorar,113028,NA,NA,1,Canonical,quedar,947469,Mood,Subjunctive,C,Infrequent,08,26,-0.8238509948105358,-0.8282202247857552,1.6568002312563381,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,8,26,1,permitir,935997,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,B,Frequent,08,26,-0.8238509948105358,0.8550754266031699,-0.8521487914131901,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,18,28,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,D,Infrequent,08,26,-0.8238509948105358,-0.7550380817025475,-0.9963343971035014,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,4,31,1,querer,1263949,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,A,Frequent,08,26,-0.8238509948105358,1.525866398637719,0.6278641119606613,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,14,33,1,ordenar,65158,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,C,Infrequent,08,26,-0.8238509948105358,-0.926133223734668,0.6278641119606613,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,9,36,1,necesitar,593469,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,B,Frequent,08,26,-0.8238509948105358,0.15447079522708437,-0.8648966010237529,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,19,38,1,valorar,113028,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,Infrequent,08,26,-0.8238509948105358,-0.8282202247857552,-0.8648966010237529,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,5,41,1,necesitar,593469,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,A,Frequent,08,26,-0.8238509948105358,0.15447079522708437,0.3847264120191037,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,15,43,1,conseguir,129144,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,C,Infrequent,08,26,-0.8238509948105358,-0.7952566590648302,1.1345758351067141,NA,-0.2742440340459391,-0.11843066155453043
