Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Condition,Verb_condition,Participant,FofA,FofA_Std,Token_Main_Lemma_Std,Token_Sub_Std,Token_Pret_Std,LOR_Std,DELE_Std
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,10,46,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,Frequent,08,26,-0.8238509948105358,1.8236041402712786,-1.0318504815652594,NA,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,20,48,1,ordenar,65158,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,Infrequent,08,26,-0.8238509948105358,-0.926133223734668,-0.9912751011453134,NA,-0.2742440340459391,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,1,1,1,esperar,1409514,NA,NA,1,Canonical,dejar,696519,Mood,Subjunctive,A,Frequent,09,28,-0.6261267560560072,1.8236041402712786,0.9325387819082002,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,11,3,1,desear,148807,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,C,Infrequent,09,28,-0.6261267560560072,-0.7550380817025475,0.3847264120191037,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,6,6,1,querer,1263949,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,B,Frequent,09,28,-0.6261267560560072,1.525866398637719,-0.9963343971035014,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,16,8,1,sugerir,88224,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,D,Infrequent,09,28,-0.6261267560560072,-0.878954171431438,-0.8521487914131901,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,2,11,1,pedir,432187,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,Frequent,09,28,-0.6261267560560072,-0.17541440002001316,1.6568002312563381,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,12,13,1,sugerir,88224,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,C,Infrequent,09,28,-0.6261267560560072,-0.878954171431438,0.9325387819082002,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,7,16,1,pedir,432187,NA,NA,0,Canonical,bailar,29935,Mood,Subjunctive,B,Frequent,09,28,-0.6261267560560072,-0.17541440002001316,-0.9912751011453134,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,17,18,1,conseguir,129144,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,Infrequent,09,28,-0.6261267560560072,-0.7952566590648302,-1.0318504815652594,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,3,21,1,permitir,935997,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,A,Frequent,09,28,-0.6261267560560072,0.8550754266031699,1.1345758351067141,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,13,23,0,valorar,113028,NA,NA,1,Canonical,quedar,947469,Mood,Subjunctive,C,Infrequent,09,28,-0.6261267560560072,-0.8282202247857552,1.6568002312563381,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,8,26,1,permitir,935997,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,B,Frequent,09,28,-0.6261267560560072,0.8550754266031699,-0.8521487914131901,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,18,28,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,D,Infrequent,09,28,-0.6261267560560072,-0.7550380817025475,-0.9963343971035014,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,4,31,1,querer,1263949,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,A,Frequent,09,28,-0.6261267560560072,1.525866398637719,0.6278641119606613,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,14,33,1,ordenar,65158,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,C,Infrequent,09,28,-0.6261267560560072,-0.926133223734668,0.6278641119606613,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,9,36,1,necesitar,593469,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,B,Frequent,09,28,-0.6261267560560072,0.15447079522708437,-0.8648966010237529,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,19,38,1,valorar,113028,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,Infrequent,09,28,-0.6261267560560072,-0.8282202247857552,-0.8648966010237529,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,5,41,1,necesitar,593469,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,A,Frequent,09,28,-0.6261267560560072,0.15447079522708437,0.3847264120191037,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,15,43,1,conseguir,129144,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,C,Infrequent,09,28,-0.6261267560560072,-0.7952566590648302,1.1345758351067141,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,10,46,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,Frequent,09,28,-0.6261267560560072,1.8236041402712786,-1.0318504815652594,NA,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,20,48,1,ordenar,65158,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,Infrequent,09,28,-0.6261267560560072,-0.926133223734668,-0.9912751011453134,NA,0,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,20,3,0,ordenar,65158,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,Infrequent,10,44,0.955667153980221,-0.926133223734668,-0.9912751011453134,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,10,5,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,Frequent,10,44,0.955667153980221,1.8236041402712786,-1.0318504815652594,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,15,8,0,conseguir,129144,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,C,Infrequent,10,44,0.955667153980221,-0.7952566590648302,1.1345758351067141,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,5,10,1,necesitar,593469,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,A,Frequent,10,44,0.955667153980221,0.15447079522708437,0.3847264120191037,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,19,13,1,valorar,113028,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,Infrequent,10,44,0.955667153980221,-0.8282202247857552,-0.8648966010237529,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,9,15,1,necesitar,593469,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,B,Frequent,10,44,0.955667153980221,0.15447079522708437,-0.8648966010237529,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,14,18,0,ordenar,65158,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,C,Infrequent,10,44,0.955667153980221,-0.926133223734668,0.6278641119606613,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,4,20,1,querer,1263949,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,A,Frequent,10,44,0.955667153980221,1.525866398637719,0.6278641119606613,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,18,23,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,D,Infrequent,10,44,0.955667153980221,-0.7550380817025475,-0.9963343971035014,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,8,25,1,permitir,935997,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,B,Frequent,10,44,0.955667153980221,0.8550754266031699,-0.8521487914131901,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,13,28,0,valorar,113028,NA,NA,1,Canonical,quedar,947469,Mood,Subjunctive,C,Infrequent,10,44,0.955667153980221,-0.8282202247857552,1.6568002312563381,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,3,30,1,permitir,935997,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,A,Frequent,10,44,0.955667153980221,0.8550754266031699,1.1345758351067141,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,17,33,1,conseguir,129144,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,Infrequent,10,44,0.955667153980221,-0.7952566590648302,-1.0318504815652594,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,7,35,1,pedir,432187,NA,NA,0,Canonical,bailar,29935,Mood,Subjunctive,B,Frequent,10,44,0.955667153980221,-0.17541440002001316,-0.9912751011453134,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,12,38,0,sugerir,88224,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,C,Infrequent,10,44,0.955667153980221,-0.878954171431438,0.9325387819082002,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,2,40,1,pedir,432187,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,Frequent,10,44,0.955667153980221,-0.17541440002001316,1.6568002312563381,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,16,43,0,sugerir,88224,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,D,Infrequent,10,44,0.955667153980221,-0.878954171431438,-0.8521487914131901,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,6,45,1,querer,1263949,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,B,Frequent,10,44,0.955667153980221,1.525866398637719,-0.9963343971035014,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,11,48,1,desear,148807,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,C,Infrequent,10,44,0.955667153980221,-0.7550380817025475,0.3847264120191037,NA,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,1,50,1,esperar,1409514,NA,NA,1,Canonical,dejar,696519,Mood,Subjunctive,A,Frequent,10,44,0.955667153980221,1.8236041402712786,0.9325387819082002,NA,0.6399027461071912,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,1,1,1,esperar,1409514,NA,NA,1,Canonical,dejar,696519,Mood,Subjunctive,A,Frequent,11,46,1.1533913927347494,1.8236041402712786,0.9325387819082002,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,11,3,1,desear,148807,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,C,Infrequent,11,46,1.1533913927347494,-0.7550380817025475,0.3847264120191037,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,6,6,1,querer,1263949,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,B,Frequent,11,46,1.1533913927347494,1.525866398637719,-0.9963343971035014,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,16,8,1,sugerir,88224,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,D,Infrequent,11,46,1.1533913927347494,-0.878954171431438,-0.8521487914131901,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,2,11,1,pedir,432187,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,Frequent,11,46,1.1533913927347494,-0.17541440002001316,1.6568002312563381,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,12,13,1,sugerir,88224,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,C,Infrequent,11,46,1.1533913927347494,-0.878954171431438,0.9325387819082002,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,7,16,1,pedir,432187,NA,NA,0,Canonical,bailar,29935,Mood,Subjunctive,B,Frequent,11,46,1.1533913927347494,-0.17541440002001316,-0.9912751011453134,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,17,18,0,conseguir,129144,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,Infrequent,11,46,1.1533913927347494,-0.7952566590648302,-1.0318504815652594,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,3,21,1,permitir,935997,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,A,Frequent,11,46,1.1533913927347494,0.8550754266031699,1.1345758351067141,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,13,23,0,valorar,113028,NA,NA,1,Canonical,quedar,947469,Mood,Subjunctive,C,Infrequent,11,46,1.1533913927347494,-0.8282202247857552,1.6568002312563381,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,8,26,1,permitir,935997,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,B,Frequent,11,46,1.1533913927347494,0.8550754266031699,-0.8521487914131901,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,18,28,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,D,Infrequent,11,46,1.1533913927347494,-0.7550380817025475,-0.9963343971035014,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,4,31,0,querer,1263949,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,A,Frequent,11,46,1.1533913927347494,1.525866398637719,0.6278641119606613,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,14,33,1,ordenar,65158,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,C,Infrequent,11,46,1.1533913927347494,-0.926133223734668,0.6278641119606613,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,9,36,1,necesitar,593469,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,B,Frequent,11,46,1.1533913927347494,0.15447079522708437,-0.8648966010237529,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,19,38,0,valorar,113028,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,Infrequent,11,46,1.1533913927347494,-0.8282202247857552,-0.8648966010237529,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,5,41,1,necesitar,593469,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,A,Frequent,11,46,1.1533913927347494,0.15447079522708437,0.3847264120191037,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,15,43,1,conseguir,129144,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,C,Infrequent,11,46,1.1533913927347494,-0.7952566590648302,1.1345758351067141,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,10,46,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,Frequent,11,46,1.1533913927347494,1.8236041402712786,-1.0318504815652594,NA,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,20,48,1,ordenar,65158,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,Infrequent,11,46,1.1533913927347494,-0.926133223734668,-0.9912751011453134,NA,1.0055614581684433,-0.11843066155453043
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,1,1,1,esperar,1409514,NA,NA,1,Canonical,dejar,696519,Mood,Subjunctive,A,Frequent,12,14,-2.010196427337707,1.8236041402712786,0.9325387819082002,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,11,3,1,desear,148807,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,C,Infrequent,12,14,-2.010196427337707,-0.7550380817025475,0.3847264120191037,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,6,6,1,querer,1263949,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,B,Frequent,12,14,-2.010196427337707,1.525866398637719,-0.9963343971035014,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,16,8,1,sugerir,88224,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,D,Infrequent,12,14,-2.010196427337707,-0.878954171431438,-0.8521487914131901,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,2,11,1,pedir,432187,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,Frequent,12,14,-2.010196427337707,-0.17541440002001316,1.6568002312563381,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,12,13,1,sugerir,88224,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,C,Infrequent,12,14,-2.010196427337707,-0.878954171431438,0.9325387819082002,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,7,16,1,pedir,432187,NA,NA,0,Canonical,bailar,29935,Mood,Subjunctive,B,Frequent,12,14,-2.010196427337707,-0.17541440002001316,-0.9912751011453134,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,17,18,1,conseguir,129144,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,Infrequent,12,14,-2.010196427337707,-0.7952566590648302,-1.0318504815652594,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,3,21,1,permitir,935997,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,A,Frequent,12,14,-2.010196427337707,0.8550754266031699,1.1345758351067141,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,13,23,1,valorar,113028,NA,NA,1,Canonical,quedar,947469,Mood,Subjunctive,C,Infrequent,12,14,-2.010196427337707,-0.8282202247857552,1.6568002312563381,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,8,26,1,permitir,935997,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,B,Frequent,12,14,-2.010196427337707,0.8550754266031699,-0.8521487914131901,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,18,28,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,D,Infrequent,12,14,-2.010196427337707,-0.7550380817025475,-0.9963343971035014,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,4,31,1,querer,1263949,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,A,Frequent,12,14,-2.010196427337707,1.525866398637719,0.6278641119606613,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,14,33,1,ordenar,65158,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,C,Infrequent,12,14,-2.010196427337707,-0.926133223734668,0.6278641119606613,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,9,36,0,necesitar,593469,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,B,Frequent,12,14,-2.010196427337707,0.15447079522708437,-0.8648966010237529,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,19,38,1,valorar,113028,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,Infrequent,12,14,-2.010196427337707,-0.8282202247857552,-0.8648966010237529,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,5,41,1,necesitar,593469,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,A,Frequent,12,14,-2.010196427337707,0.15447079522708437,0.3847264120191037,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,15,43,1,conseguir,129144,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,C,Infrequent,12,14,-2.010196427337707,-0.7952566590648302,1.1345758351067141,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,10,46,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,Frequent,12,14,-2.010196427337707,1.8236041402712786,-1.0318504815652594,NA,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,20,48,1,ordenar,65158,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,Infrequent,12,14,-2.010196427337707,-0.926133223734668,-0.9912751011453134,NA,-1.0055614581684433,-1.539598600208916
