Participant_ID,Seq_part,Verb,Davies_Rank,Davies_Rating,CORPES_Rank,CORPES_Rating,WordList_Rank,WordList_Rating,Part_Rating,FofU_Comp,FofU_Prod,DELE,AoA_ENG
HSP01,1,atar,30,15876,30,9406,30,385409,2,10,13,45,0
HSP02,2,atar,30,15876,30,9406,30,385409,2,12,13,38,0
HSP03,3,atar,30,15876,30,9406,30,385409,2,21,22,40,3
HSP04,4,atar,30,15876,30,9406,30,385409,0,15,16,40,0
HSP05,5,atar,30,15876,30,9406,30,385409,1,15,12,40,0
HSP06,6,atar,30,15876,30,9406,30,385409,3,20,20,49,0
HSP07,7,atar,30,15876,30,9406,30,385409,0,11,12,39,7
HSP08,8,atar,30,15876,30,9406,30,385409,0,13,11,41,5
HSP09,9,atar,30,15876,30,9406,30,385409,0,12,11,30,0
HSP10,10,atar,30,15876,30,9406,30,385409,0,16,16,43,4
HSP11,11,atar,30,15876,30,9406,30,385409,4,13,13,34,3
HSP12,12,atar,30,15876,30,9406,30,385409,3,19,19,42,7
HSP13,13,atar,30,15876,30,9406,30,385409,0,19,19,42,0
HSP14,14,atar,30,15876,30,9406,30,385409,1,13,16,28,0
HSP15,15,atar,30,15876,30,9406,30,385409,0,11,11,37,0
HSP16,16,atar,30,15876,30,9406,30,385409,9,18,17,31,3
HSP17,17,atar,30,15876,30,9406,30,385409,1,15,15,45,4
HSP18,18,atar,30,15876,30,9406,30,385409,0,16,16,44,4
HSP19,19,atar,30,15876,30,9406,30,385409,2,16,20,30,0
HSP20,20,atar,30,15876,30,9406,30,385409,1,7,6,42,4
HSP21,21,atar,30,15876,30,9406,30,385409,1,12,15,42,0
HSP22,22,atar,30,15876,30,9406,30,385409,1,5,6,32,4
HSP23,23,atar,30,15876,30,9406,30,385409,1,19,20,42,4
HSP24,24,atar,30,15876,30,9406,30,385409,1,16,16,48,5
HSP25,25,atar,30,15876,30,9406,30,385409,1,15,15,42,3
HSP27,27,atar,30,15876,30,9406,30,385409,1,16,14,35,0
HSP28,28,atar,30,15876,30,9406,30,385409,0,8,9,39,3
HSP29,29,atar,30,15876,30,9406,30,385409,1,14,16,25,2
HSP30,30,atar,30,15876,30,9406,30,385409,0,14,16,25,2
HSP31,31,atar,30,15876,30,9406,30,385409,1,12,11,41,4
HSP32,32,atar,30,15876,30,9406,30,385409,,13,13,43,3
HSP33,33,atar,30,15876,30,9406,30,385409,0,15,15,43,0
HSP34,34,atar,30,15876,30,9406,30,385409,5,7,7,42,8
HSP35,35,atar,30,15876,30,9406,30,385409,1,17,17,37,0
HSP36,36,atar,30,15876,30,9406,30,385409,3,9,11,45,0
HSP41,41,atar,30,15876,30,9406,30,385409,0,6,7,39,0
HSP42,42,atar,30,15876,30,9406,30,385409,4,13,13,29,3
HSP45,45,atar,30,15876,30,9406,30,385409,0,14,14,44,4
HSP46,46,atar,30,15876,30,9406,30,385409,3,15,15,35,3
HSP47,47,atar,30,15876,30,9406,30,385409,6,14,11,34,0
HSP48,48,atar,30,15876,30,9406,30,385409,0,11,11,34,4
HSP49,49,atar,30,15876,30,9406,30,385409,3,19,18,49,4
HSP50,50,atar,30,15876,30,9406,30,385409,5,12,14,44,4
HSP51,51,atar,30,15876,30,9406,30,385409,0,13,13,38,0
HSP52,52,atar,30,15876,30,9406,30,385409,1,13,12,43,0
HSP53,53,atar,30,15876,30,9406,30,385409,2,21,21,43,5
HSP54,54,atar,30,15876,30,9406,30,385409,6,20,20,42,8
HSP55,55,atar,30,15876,30,9406,30,385409,1,21,22,43,4
HSP56,56,atar,30,15876,30,9406,30,385409,0,12,12,31,0
HSP57,57,atar,30,15876,30,9406,30,385409,0,12,15,38,5
HSP58,58,atar,30,15876,30,9406,30,385409,2,18,20,35,1
HSP59,59,atar,30,15876,30,9406,30,385409,6,16,18,48,0
HSP61,61,atar,30,15876,30,9406,30,385409,2,8,8,29,4
HSP01,1,doler,25,69627,28,15080,29,392568,6,10,13,45,0
HSP02,2,doler,25,69627,28,15080,29,392568,6,12,13,38,0
HSP03,3,doler,25,69627,28,15080,29,392568,6,21,22,40,3
HSP04,4,doler,25,69627,28,15080,29,392568,6,15,16,40,0
HSP05,5,doler,25,69627,28,15080,29,392568,1,15,12,40,0
HSP06,6,doler,25,69627,28,15080,29,392568,8,20,20,49,0
HSP07,7,doler,25,69627,28,15080,29,392568,7,11,12,39,7
HSP08,8,doler,25,69627,28,15080,29,392568,1,13,11,41,5
HSP09,9,doler,25,69627,28,15080,29,392568,5,12,11,30,0
HSP10,10,doler,25,69627,28,15080,29,392568,9,16,16,43,4
HSP11,11,doler,25,69627,28,15080,29,392568,9,13,13,34,3
HSP12,12,doler,25,69627,28,15080,29,392568,7,19,19,42,7
HSP13,13,doler,25,69627,28,15080,29,392568,4,19,19,42,0
HSP14,14,doler,25,69627,28,15080,29,392568,2,13,16,28,0
HSP15,15,doler,25,69627,28,15080,29,392568,3,11,11,37,0
HSP16,16,doler,25,69627,28,15080,29,392568,9,18,17,31,3
HSP17,17,doler,25,69627,28,15080,29,392568,4,15,15,45,4
HSP18,18,doler,25,69627,28,15080,29,392568,6,16,16,44,4
HSP19,19,doler,25,69627,28,15080,29,392568,4,16,20,30,0
HSP20,20,doler,25,69627,28,15080,29,392568,5,7,6,42,4
HSP21,21,doler,25,69627,28,15080,29,392568,5,12,15,42,0
HSP22,22,doler,25,69627,28,15080,29,392568,4,5,6,32,4
HSP23,23,doler,25,69627,28,15080,29,392568,3,19,20,42,4
HSP24,24,doler,25,69627,28,15080,29,392568,5,16,16,48,5
HSP25,25,doler,25,69627,28,15080,29,392568,6,15,15,42,3
HSP27,27,doler,25,69627,28,15080,29,392568,9,16,14,35,0
HSP28,28,doler,25,69627,28,15080,29,392568,4,8,9,39,3
HSP29,29,doler,25,69627,28,15080,29,392568,4,14,16,25,2
HSP30,30,doler,25,69627,28,15080,29,392568,5,14,16,25,2
HSP31,31,doler,25,69627,28,15080,29,392568,8,12,11,41,4
HSP32,32,doler,25,69627,28,15080,29,392568,5,13,13,43,3
HSP33,33,doler,25,69627,28,15080,29,392568,9,15,15,43,0
HSP34,34,doler,25,69627,28,15080,29,392568,7,7,7,42,8
HSP35,35,doler,25,69627,28,15080,29,392568,7,17,17,37,0
HSP36,36,doler,25,69627,28,15080,29,392568,2,9,11,45,0
HSP41,41,doler,25,69627,28,15080,29,392568,2,6,7,39,0
HSP42,42,doler,25,69627,28,15080,29,392568,4,13,13,29,3
HSP45,45,doler,25,69627,28,15080,29,392568,4,14,14,44,4
HSP46,46,doler,25,69627,28,15080,29,392568,6,15,15,35,3
HSP47,47,doler,25,69627,28,15080,29,392568,5,14,11,34,0
HSP48,48,doler,25,69627,28,15080,29,392568,4,11,11,34,4
HSP49,49,doler,25,69627,28,15080,29,392568,8,19,18,49,4
HSP50,50,doler,25,69627,28,15080,29,392568,6,12,14,44,4
HSP51,51,doler,25,69627,28,15080,29,392568,3,13,13,38,0
HSP52,52,doler,25,69627,28,15080,29,392568,4,13,12,43,0
HSP53,53,doler,25,69627,28,15080,29,392568,6,21,21,43,5
HSP54,54,doler,25,69627,28,15080,29,392568,9,20,20,42,8
HSP55,55,doler,25,69627,28,15080,29,392568,9,21,22,43,4
HSP56,56,doler,25,69627,28,15080,29,392568,2,12,12,31,0
HSP57,57,doler,25,69627,28,15080,29,392568,7,12,15,38,5
HSP58,58,doler,25,69627,28,15080,29,392568,6,18,20,35,1
HSP59,59,doler,25,69627,28,15080,29,392568,9,16,18,48,0
HSP61,61,doler,25,69627,28,15080,29,392568,9,8,8,29,4
HSP01,1,bailar,28,29935,25,20774,28,507068,7,10,13,45,0
HSP02,2,bailar,28,29935,25,20774,28,507068,7,12,13,38,0
HSP03,3,bailar,28,29935,25,20774,28,507068,6,21,22,40,3
HSP04,4,bailar,28,29935,25,20774,28,507068,4,15,16,40,0
HSP05,5,bailar,28,29935,25,20774,28,507068,1,15,12,40,0
HSP06,6,bailar,28,29935,25,20774,28,507068,5,20,20,49,0
HSP07,7,bailar,28,29935,25,20774,28,507068,6,11,12,39,7
HSP08,8,bailar,28,29935,25,20774,28,507068,2,13,11,41,5
HSP09,9,bailar,28,29935,25,20774,28,507068,5,12,11,30,0
HSP10,10,bailar,28,29935,25,20774,28,507068,7,16,16,43,4
HSP11,11,bailar,28,29935,25,20774,28,507068,9,13,13,34,3
HSP12,12,bailar,28,29935,25,20774,28,507068,5,19,19,42,7
HSP13,13,bailar,28,29935,25,20774,28,507068,4,19,19,42,0
HSP14,14,bailar,28,29935,25,20774,28,507068,3,13,16,28,0
HSP15,15,bailar,28,29935,25,20774,28,507068,4,11,11,37,0
HSP16,16,bailar,28,29935,25,20774,28,507068,9,18,17,31,3
HSP17,17,bailar,28,29935,25,20774,28,507068,3,15,15,45,4
HSP18,18,bailar,28,29935,25,20774,28,507068,3,16,16,44,4
HSP19,19,bailar,28,29935,25,20774,28,507068,,16,20,30,0
HSP20,20,bailar,28,29935,25,20774,28,507068,4,7,6,42,4
HSP21,21,bailar,28,29935,25,20774,28,507068,5,12,15,42,0
HSP22,22,bailar,28,29935,25,20774,28,507068,3,5,6,32,4
HSP23,23,bailar,28,29935,25,20774,28,507068,3,19,20,42,4
HSP24,24,bailar,28,29935,25,20774,28,507068,2,16,16,48,5
HSP25,25,bailar,28,29935,25,20774,28,507068,6,15,15,42,3
HSP27,27,bailar,28,29935,25,20774,28,507068,5,16,14,35,0
HSP28,28,bailar,28,29935,25,20774,28,507068,3,8,9,39,3
HSP29,29,bailar,28,29935,25,20774,28,507068,5,14,16,25,2
HSP30,30,bailar,28,29935,25,20774,28,507068,6,14,16,25,2
HSP31,31,bailar,28,29935,25,20774,28,507068,8,12,11,41,4
HSP32,32,bailar,28,29935,25,20774,28,507068,3,13,13,43,3
HSP33,33,bailar,28,29935,25,20774,28,507068,3,15,15,43,0
HSP34,34,bailar,28,29935,25,20774,28,507068,5,7,7,42,8
HSP35,35,bailar,28,29935,25,20774,28,507068,5,17,17,37,0
HSP36,36,bailar,28,29935,25,20774,28,507068,4,9,11,45,0
HSP41,41,bailar,28,29935,25,20774,28,507068,2,6,7,39,0
HSP42,42,bailar,28,29935,25,20774,28,507068,4,13,13,29,3
HSP45,45,bailar,28,29935,25,20774,28,507068,2,14,14,44,4
HSP46,46,bailar,28,29935,25,20774,28,507068,7,15,15,35,3
HSP47,47,bailar,28,29935,25,20774,28,507068,4,14,11,34,0
HSP48,48,bailar,28,29935,25,20774,28,507068,1,11,11,34,4
HSP49,49,bailar,28,29935,25,20774,28,507068,5,19,18,49,4
HSP50,50,bailar,28,29935,25,20774,28,507068,4,12,14,44,4
HSP51,51,bailar,28,29935,25,20774,28,507068,3,13,13,38,0
HSP52,52,bailar,28,29935,25,20774,28,507068,5,13,12,43,0
HSP53,53,bailar,28,29935,25,20774,28,507068,4,21,21,43,5
HSP54,54,bailar,28,29935,25,20774,28,507068,7,20,20,42,8
HSP55,55,bailar,28,29935,25,20774,28,507068,9,21,22,43,4
HSP56,56,bailar,28,29935,25,20774,28,507068,5,12,12,31,0
HSP57,57,bailar,28,29935,25,20774,28,507068,3,12,15,38,5
HSP58,58,bailar,28,29935,25,20774,28,507068,2,18,20,35,1
HSP59,59,bailar,28,29935,25,20774,28,507068,9,16,18,48,0
HSP61,61,bailar,28,29935,25,20774,28,507068,9,8,8,29,4
HSP01,1,excluir,27,53412,29,10043,27,576867,3,10,13,45,0
HSP02,2,excluir,27,53412,29,10043,27,576867,2,12,13,38,0
HSP03,3,excluir,27,53412,29,10043,27,576867,4,21,22,40,3
HSP04,4,excluir,27,53412,29,10043,27,576867,4,15,16,40,0
HSP05,5,excluir,27,53412,29,10043,27,576867,1,15,12,40,0
HSP06,6,excluir,27,53412,29,10043,27,576867,4,20,20,49,0
HSP07,7,excluir,27,53412,29,10043,27,576867,2,11,12,39,7
HSP08,8,excluir,27,53412,29,10043,27,576867,1,13,11,41,5
HSP09,9,excluir,27,53412,29,10043,27,576867,1,12,11,30,0
HSP10,10,excluir,27,53412,29,10043,27,576867,4,16,16,43,4
HSP11,11,excluir,27,53412,29,10043,27,576867,4,13,13,34,3
HSP12,12,excluir,27,53412,29,10043,27,576867,5,19,19,42,7
HSP13,13,excluir,27,53412,29,10043,27,576867,3,19,19,42,0
HSP14,14,excluir,27,53412,29,10043,27,576867,2,13,16,28,0
HSP15,15,excluir,27,53412,29,10043,27,576867,0,11,11,37,0
HSP16,16,excluir,27,53412,29,10043,27,576867,9,18,17,31,3
HSP17,17,excluir,27,53412,29,10043,27,576867,2,15,15,45,4
HSP18,18,excluir,27,53412,29,10043,27,576867,1,16,16,44,4
HSP19,19,excluir,27,53412,29,10043,27,576867,4,16,20,30,0
HSP20,20,excluir,27,53412,29,10043,27,576867,3,7,6,42,4
HSP21,21,excluir,27,53412,29,10043,27,576867,2,12,15,42,0
HSP22,22,excluir,27,53412,29,10043,27,576867,4,5,6,32,4
HSP23,23,excluir,27,53412,29,10043,27,576867,1,19,20,42,4
HSP24,24,excluir,27,53412,29,10043,27,576867,1,16,16,48,5
HSP25,25,excluir,27,53412,29,10043,27,576867,5,15,15,42,3
HSP27,27,excluir,27,53412,29,10043,27,576867,1,16,14,35,0
HSP28,28,excluir,27,53412,29,10043,27,576867,1,8,9,39,3
HSP29,29,excluir,27,53412,29,10043,27,576867,4,14,16,25,2
HSP30,30,excluir,27,53412,29,10043,27,576867,5,14,16,25,2
HSP31,31,excluir,27,53412,29,10043,27,576867,7,12,11,41,4
HSP32,32,excluir,27,53412,29,10043,27,576867,1,13,13,43,3
HSP33,33,excluir,27,53412,29,10043,27,576867,1,15,15,43,0
HSP34,34,excluir,27,53412,29,10043,27,576867,3,7,7,42,8
HSP35,35,excluir,27,53412,29,10043,27,576867,5,17,17,37,0
HSP36,36,excluir,27,53412,29,10043,27,576867,1,9,11,45,0
HSP41,41,excluir,27,53412,29,10043,27,576867,1,6,7,39,0
HSP42,42,excluir,27,53412,29,10043,27,576867,3,13,13,29,3
HSP45,45,excluir,27,53412,29,10043,27,576867,3,14,14,44,4
HSP46,46,excluir,27,53412,29,10043,27,576867,4,15,15,35,3
HSP47,47,excluir,27,53412,29,10043,27,576867,3,14,11,34,0
HSP48,48,excluir,27,53412,29,10043,27,576867,1,11,11,34,4
HSP49,49,excluir,27,53412,29,10043,27,576867,6,19,18,49,4
HSP50,50,excluir,27,53412,29,10043,27,576867,5,12,14,44,4
HSP51,51,excluir,27,53412,29,10043,27,576867,2,13,13,38,0
HSP52,52,excluir,27,53412,29,10043,27,576867,1,13,12,43,0
HSP53,53,excluir,27,53412,29,10043,27,576867,4,21,21,43,5
HSP54,54,excluir,27,53412,29,10043,27,576867,7,20,20,42,8
HSP55,55,excluir,27,53412,29,10043,27,576867,5,21,22,43,4
HSP56,56,excluir,27,53412,29,10043,27,576867,5,12,12,31,0
HSP57,57,excluir,27,53412,29,10043,27,576867,2,12,15,38,5
HSP58,58,excluir,27,53412,29,10043,27,576867,1,18,20,35,1
HSP59,59,excluir,27,53412,29,10043,27,576867,5,16,18,48,0
HSP61,61,excluir,27,53412,29,10043,27,576867,5,8,8,29,4
HSP01,1,robar,29,28182,27,19522,26,862804,1,10,13,45,0
HSP02,2,robar,29,28182,27,19522,26,862804,2,12,13,38,0
HSP03,3,robar,29,28182,27,19522,26,862804,6,21,22,40,3
HSP04,4,robar,29,28182,27,19522,26,862804,4,15,16,40,0
HSP05,5,robar,29,28182,27,19522,26,862804,1,15,12,40,0
HSP06,6,robar,29,28182,27,19522,26,862804,5,20,20,49,0
HSP07,7,robar,29,28182,27,19522,26,862804,6,11,12,39,7
HSP08,8,robar,29,28182,27,19522,26,862804,1,13,11,41,5
HSP09,9,robar,29,28182,27,19522,26,862804,2,12,11,30,0
HSP10,10,robar,29,28182,27,19522,26,862804,5,16,16,43,4
HSP11,11,robar,29,28182,27,19522,26,862804,4,13,13,34,3
HSP12,12,robar,29,28182,27,19522,26,862804,3,19,19,42,7
HSP13,13,robar,29,28182,27,19522,26,862804,4,19,19,42,0
HSP14,14,robar,29,28182,27,19522,26,862804,1,13,16,28,0
HSP15,15,robar,29,28182,27,19522,26,862804,0,11,11,37,0
HSP16,16,robar,29,28182,27,19522,26,862804,9,18,17,31,3
HSP17,17,robar,29,28182,27,19522,26,862804,2,15,15,45,4
HSP18,18,robar,29,28182,27,19522,26,862804,3,16,16,44,4
HSP19,19,robar,29,28182,27,19522,26,862804,4,16,20,30,0
HSP20,20,robar,29,28182,27,19522,26,862804,2,7,6,42,4
HSP21,21,robar,29,28182,27,19522,26,862804,5,12,15,42,0
HSP22,22,robar,29,28182,27,19522,26,862804,2,5,6,32,4
HSP23,23,robar,29,28182,27,19522,26,862804,0,19,20,42,4
HSP24,24,robar,29,28182,27,19522,26,862804,1,16,16,48,5
HSP25,25,robar,29,28182,27,19522,26,862804,3,15,15,42,3
HSP27,27,robar,29,28182,27,19522,26,862804,1,16,14,35,0
HSP28,28,robar,29,28182,27,19522,26,862804,2,8,9,39,3
HSP29,29,robar,29,28182,27,19522,26,862804,4,14,16,25,2
HSP30,30,robar,29,28182,27,19522,26,862804,4,14,16,25,2
HSP31,31,robar,29,28182,27,19522,26,862804,4,12,11,41,4
HSP32,32,robar,29,28182,27,19522,26,862804,2,13,13,43,3
HSP33,33,robar,29,28182,27,19522,26,862804,1,15,15,43,0
HSP34,34,robar,29,28182,27,19522,26,862804,3,7,7,42,8
HSP35,35,robar,29,28182,27,19522,26,862804,4,17,17,37,0
HSP36,36,robar,29,28182,27,19522,26,862804,2,9,11,45,0
HSP41,41,robar,29,28182,27,19522,26,862804,2,6,7,39,0
HSP42,42,robar,29,28182,27,19522,26,862804,2,13,13,29,3
HSP45,45,robar,29,28182,27,19522,26,862804,2,14,14,44,4
HSP46,46,robar,29,28182,27,19522,26,862804,3,15,15,35,3
HSP47,47,robar,29,28182,27,19522,26,862804,4,14,11,34,0
HSP48,48,robar,29,28182,27,19522,26,862804,2,11,11,34,4
HSP49,49,robar,29,28182,27,19522,26,862804,8,19,18,49,4
HSP50,50,robar,29,28182,27,19522,26,862804,5,12,14,44,4
HSP51,51,robar,29,28182,27,19522,26,862804,3,13,13,38,0
HSP52,52,robar,29,28182,27,19522,26,862804,1,13,12,43,0
HSP53,53,robar,29,28182,27,19522,26,862804,5,21,21,43,5
HSP54,54,robar,29,28182,27,19522,26,862804,7,20,20,42,8
HSP55,55,robar,29,28182,27,19522,26,862804,5,21,22,43,4
HSP56,56,robar,29,28182,27,19522,26,862804,0,12,12,31,0
HSP57,57,robar,29,28182,27,19522,26,862804,0,12,15,38,5
HSP58,58,robar,29,28182,27,19522,26,862804,1,18,20,35,1
HSP59,59,robar,29,28182,27,19522,26,862804,5,16,18,48,0
HSP61,61,robar,29,28182,27,19522,26,862804,9,8,8,29,4
HSP01,1,sugerir,21,88224,24,24081,25,1018893,1,10,13,45,0
HSP02,2,sugerir,21,88224,24,24081,25,1018893,1,12,13,38,0
HSP03,3,sugerir,21,88224,24,24081,25,1018893,7,21,22,40,3
HSP04,4,sugerir,21,88224,24,24081,25,1018893,7,15,16,40,0
HSP05,5,sugerir,21,88224,24,24081,25,1018893,1,15,12,40,0
HSP06,6,sugerir,21,88224,24,24081,25,1018893,4,20,20,49,0
HSP07,7,sugerir,21,88224,24,24081,25,1018893,2,11,12,39,7
HSP08,8,sugerir,21,88224,24,24081,25,1018893,1,13,11,41,5
HSP09,9,sugerir,21,88224,24,24081,25,1018893,1,12,11,30,0
HSP10,10,sugerir,21,88224,24,24081,25,1018893,4,16,16,43,4
HSP11,11,sugerir,21,88224,24,24081,25,1018893,4,13,13,34,3
HSP12,12,sugerir,21,88224,24,24081,25,1018893,5,19,19,42,7
HSP13,13,sugerir,21,88224,24,24081,25,1018893,0,19,19,42,0
HSP14,14,sugerir,21,88224,24,24081,25,1018893,3,13,16,28,0
HSP15,15,sugerir,21,88224,24,24081,25,1018893,0,11,11,37,0
HSP16,16,sugerir,21,88224,24,24081,25,1018893,9,18,17,31,3
HSP17,17,sugerir,21,88224,24,24081,25,1018893,2,15,15,45,4
HSP18,18,sugerir,21,88224,24,24081,25,1018893,2,16,16,44,4
HSP19,19,sugerir,21,88224,24,24081,25,1018893,4,16,20,30,0
HSP20,20,sugerir,21,88224,24,24081,25,1018893,2,7,6,42,4
HSP21,21,sugerir,21,88224,24,24081,25,1018893,4,12,15,42,0
HSP22,22,sugerir,21,88224,24,24081,25,1018893,2,5,6,32,4
HSP23,23,sugerir,21,88224,24,24081,25,1018893,1,19,20,42,4
HSP24,24,sugerir,21,88224,24,24081,25,1018893,1,16,16,48,5
HSP25,25,sugerir,21,88224,24,24081,25,1018893,3,15,15,42,3
HSP27,27,sugerir,21,88224,24,24081,25,1018893,1,16,14,35,0
HSP28,28,sugerir,21,88224,24,24081,25,1018893,1,8,9,39,3
HSP29,29,sugerir,21,88224,24,24081,25,1018893,3,14,16,25,2
HSP30,30,sugerir,21,88224,24,24081,25,1018893,2,14,16,25,2
HSP31,31,sugerir,21,88224,24,24081,25,1018893,9,12,11,41,4
HSP32,32,sugerir,21,88224,24,24081,25,1018893,1,13,13,43,3
HSP33,33,sugerir,21,88224,24,24081,25,1018893,2,15,15,43,0
HSP34,34,sugerir,21,88224,24,24081,25,1018893,7,7,7,42,8
HSP35,35,sugerir,21,88224,24,24081,25,1018893,7,17,17,37,0
HSP36,36,sugerir,21,88224,24,24081,25,1018893,2,9,11,45,0
HSP41,41,sugerir,21,88224,24,24081,25,1018893,2,6,7,39,0
HSP42,42,sugerir,21,88224,24,24081,25,1018893,4,13,13,29,3
HSP45,45,sugerir,21,88224,24,24081,25,1018893,3,14,14,44,4
HSP46,46,sugerir,21,88224,24,24081,25,1018893,4,15,15,35,3
HSP47,47,sugerir,21,88224,24,24081,25,1018893,3,14,11,34,0
HSP48,48,sugerir,21,88224,24,24081,25,1018893,1,11,11,34,4
HSP49,49,sugerir,21,88224,24,24081,25,1018893,5,19,18,49,4
HSP50,50,sugerir,21,88224,24,24081,25,1018893,6,12,14,44,4
HSP51,51,sugerir,21,88224,24,24081,25,1018893,1,13,13,38,0
HSP52,52,sugerir,21,88224,24,24081,25,1018893,2,13,12,43,0
HSP53,53,sugerir,21,88224,24,24081,25,1018893,4,21,21,43,5
HSP54,54,sugerir,21,88224,24,24081,25,1018893,5,20,20,42,8
HSP55,55,sugerir,21,88224,24,24081,25,1018893,6,21,22,43,4
HSP56,56,sugerir,21,88224,24,24081,25,1018893,3,12,12,31,0
HSP57,57,sugerir,21,88224,24,24081,25,1018893,5,12,15,38,5
HSP58,58,sugerir,21,88224,24,24081,25,1018893,1,18,20,35,1
HSP59,59,sugerir,21,88224,24,24081,25,1018893,4,16,18,48,0
HSP61,61,sugerir,21,88224,24,24081,25,1018893,3,8,8,29,4
HSP01,1,amar,22,80242,22,28853,24,1318934,7,10,13,45,0
HSP02,2,amar,22,80242,22,28853,24,1318934,5,12,13,38,0
HSP03,3,amar,22,80242,22,28853,24,1318934,7,21,22,40,3
HSP04,4,amar,22,80242,22,28853,24,1318934,6,15,16,40,0
HSP05,5,amar,22,80242,22,28853,24,1318934,2,15,12,40,0
HSP06,6,amar,22,80242,22,28853,24,1318934,3,20,20,49,0
HSP07,7,amar,22,80242,22,28853,24,1318934,6,11,12,39,7
HSP08,8,amar,22,80242,22,28853,24,1318934,4,13,11,41,5
