Participant_ID,Seq_part,Verb,Davies_Rank,Davies_Rating,CORPES_Rank,CORPES_Rating,WordList_Rank,WordList_Rating,Part_Rating,FofU_Comp,FofU_Prod,DELE,AoA_ENG
HSP03,3,vivir,10,599425,11,177391,12,6933950,6,21,22,40,3
HSP04,4,vivir,10,599425,11,177391,12,6933950,8,15,16,40,0
HSP05,5,vivir,10,599425,11,177391,12,6933950,3,15,12,40,0
HSP06,6,vivir,10,599425,11,177391,12,6933950,6,20,20,49,0
HSP07,7,vivir,10,599425,11,177391,12,6933950,8,11,12,39,7
HSP08,8,vivir,10,599425,11,177391,12,6933950,1,13,11,41,5
HSP09,9,vivir,10,599425,11,177391,12,6933950,8,12,11,30,0
HSP10,10,vivir,10,599425,11,177391,12,6933950,7,16,16,43,4
HSP11,11,vivir,10,599425,11,177391,12,6933950,9,13,13,34,3
HSP12,12,vivir,10,599425,11,177391,12,6933950,6,19,19,42,7
HSP13,13,vivir,10,599425,11,177391,12,6933950,5,19,19,42,0
HSP14,14,vivir,10,599425,11,177391,12,6933950,5,13,16,28,0
HSP15,15,vivir,10,599425,11,177391,12,6933950,2,11,11,37,0
HSP16,16,vivir,10,599425,11,177391,12,6933950,9,18,17,31,3
HSP17,17,vivir,10,599425,11,177391,12,6933950,2,15,15,45,4
HSP18,18,vivir,10,599425,11,177391,12,6933950,4,16,16,44,4
HSP19,19,vivir,10,599425,11,177391,12,6933950,4,16,20,30,0
HSP20,20,vivir,10,599425,11,177391,12,6933950,3,7,6,42,4
HSP21,21,vivir,10,599425,11,177391,12,6933950,4,12,15,42,0
HSP22,22,vivir,10,599425,11,177391,12,6933950,5,5,6,32,4
HSP23,23,vivir,10,599425,11,177391,12,6933950,4,19,20,42,4
HSP24,24,vivir,10,599425,11,177391,12,6933950,3,16,16,48,5
HSP25,25,vivir,10,599425,11,177391,12,6933950,7,15,15,42,3
HSP27,27,vivir,10,599425,11,177391,12,6933950,9,16,14,35,0
HSP28,28,vivir,10,599425,11,177391,12,6933950,5,8,9,39,3
HSP29,29,vivir,10,599425,11,177391,12,6933950,4,14,16,25,2
HSP30,30,vivir,10,599425,11,177391,12,6933950,5,14,16,25,2
HSP31,31,vivir,10,599425,11,177391,12,6933950,9,12,11,41,4
HSP32,32,vivir,10,599425,11,177391,12,6933950,5,13,13,43,3
HSP33,33,vivir,10,599425,11,177391,12,6933950,2,15,15,43,0
HSP34,34,vivir,10,599425,11,177391,12,6933950,7,7,7,42,8
HSP35,35,vivir,10,599425,11,177391,12,6933950,7,17,17,37,0
HSP36,36,vivir,10,599425,11,177391,12,6933950,1,9,11,45,0
HSP41,41,vivir,10,599425,11,177391,12,6933950,4,6,7,39,0
HSP42,42,vivir,10,599425,11,177391,12,6933950,4,13,13,29,3
HSP45,45,vivir,10,599425,11,177391,12,6933950,2,14,14,44,4
HSP46,46,vivir,10,599425,11,177391,12,6933950,7,15,15,35,3
HSP47,47,vivir,10,599425,11,177391,12,6933950,6,14,11,34,0
HSP48,48,vivir,10,599425,11,177391,12,6933950,2,11,11,34,4
HSP49,49,vivir,10,599425,11,177391,12,6933950,8,19,18,49,4
HSP50,50,vivir,10,599425,11,177391,12,6933950,5,12,14,44,4
HSP51,51,vivir,10,599425,11,177391,12,6933950,7,13,13,38,0
HSP52,52,vivir,10,599425,11,177391,12,6933950,4,13,12,43,0
HSP53,53,vivir,10,599425,11,177391,12,6933950,4,21,21,43,5
HSP54,54,vivir,10,599425,11,177391,12,6933950,8,20,20,42,8
HSP55,55,vivir,10,599425,11,177391,12,6933950,9,21,22,43,4
HSP56,56,vivir,10,599425,11,177391,12,6933950,6,12,12,31,0
HSP57,57,vivir,10,599425,11,177391,12,6933950,8,12,15,38,5
HSP58,58,vivir,10,599425,11,177391,12,6933950,8,18,20,35,1
HSP59,59,vivir,10,599425,11,177391,12,6933950,9,16,18,48,0
HSP61,61,vivir,10,599425,11,177391,12,6933950,9,8,8,29,4
HSP01,1,esperar,4,1409514,12,171091,11,7842036,5,10,13,45,0
HSP02,2,esperar,4,1409514,12,171091,11,7842036,7,12,13,38,0
HSP03,3,esperar,4,1409514,12,171091,11,7842036,6,21,22,40,3
HSP04,4,esperar,4,1409514,12,171091,11,7842036,6,15,16,40,0
HSP05,5,esperar,4,1409514,12,171091,11,7842036,2,15,12,40,0
HSP06,6,esperar,4,1409514,12,171091,11,7842036,8,20,20,49,0
HSP07,7,esperar,4,1409514,12,171091,11,7842036,7,11,12,39,7
HSP08,8,esperar,4,1409514,12,171091,11,7842036,1,13,11,41,5
HSP09,9,esperar,4,1409514,12,171091,11,7842036,5,12,11,30,0
HSP10,10,esperar,4,1409514,12,171091,11,7842036,9,16,16,43,4
HSP11,11,esperar,4,1409514,12,171091,11,7842036,9,13,13,34,3
HSP12,12,esperar,4,1409514,12,171091,11,7842036,7,19,19,42,7
HSP13,13,esperar,4,1409514,12,171091,11,7842036,5,19,19,42,0
HSP14,14,esperar,4,1409514,12,171091,11,7842036,5,13,16,28,0
HSP15,15,esperar,4,1409514,12,171091,11,7842036,5,11,11,37,0
HSP16,16,esperar,4,1409514,12,171091,11,7842036,9,18,17,31,3
HSP17,17,esperar,4,1409514,12,171091,11,7842036,6,15,15,45,4
HSP18,18,esperar,4,1409514,12,171091,11,7842036,6,16,16,44,4
HSP19,19,esperar,4,1409514,12,171091,11,7842036,4,16,20,30,0
HSP20,20,esperar,4,1409514,12,171091,11,7842036,5,7,6,42,4
HSP21,21,esperar,4,1409514,12,171091,11,7842036,6,12,15,42,0
HSP22,22,esperar,4,1409514,12,171091,11,7842036,5,5,6,32,4
HSP23,23,esperar,4,1409514,12,171091,11,7842036,3,19,20,42,4
HSP24,24,esperar,4,1409514,12,171091,11,7842036,4,16,16,48,5
HSP25,25,esperar,4,1409514,12,171091,11,7842036,6,15,15,42,3
HSP27,27,esperar,4,1409514,12,171091,11,7842036,9,16,14,35,0
HSP28,28,esperar,4,1409514,12,171091,11,7842036,5,8,9,39,3
HSP29,29,esperar,4,1409514,12,171091,11,7842036,7,14,16,25,2
HSP30,30,esperar,4,1409514,12,171091,11,7842036,6,14,16,25,2
HSP31,31,esperar,4,1409514,12,171091,11,7842036,9,12,11,41,4
HSP32,32,esperar,4,1409514,12,171091,11,7842036,3,13,13,43,3
HSP33,33,esperar,4,1409514,12,171091,11,7842036,4,15,15,43,0
HSP34,34,esperar,4,1409514,12,171091,11,7842036,7,7,7,42,8
HSP35,35,esperar,4,1409514,12,171091,11,7842036,9,17,17,37,0
HSP36,36,esperar,4,1409514,12,171091,11,7842036,3,9,11,45,0
HSP41,41,esperar,4,1409514,12,171091,11,7842036,4,6,7,39,0
HSP42,42,esperar,4,1409514,12,171091,11,7842036,4,13,13,29,3
HSP45,45,esperar,4,1409514,12,171091,11,7842036,5,14,14,44,4
HSP46,46,esperar,4,1409514,12,171091,11,7842036,6,15,15,35,3
HSP47,47,esperar,4,1409514,12,171091,11,7842036,6,14,11,34,0
HSP48,48,esperar,4,1409514,12,171091,11,7842036,4,11,11,34,4
HSP49,49,esperar,4,1409514,12,171091,11,7842036,6,19,18,49,4
HSP50,50,esperar,4,1409514,12,171091,11,7842036,6,12,14,44,4
HSP51,51,esperar,4,1409514,12,171091,11,7842036,5,13,13,38,0
HSP52,52,esperar,4,1409514,12,171091,11,7842036,4,13,12,43,0
HSP53,53,esperar,4,1409514,12,171091,11,7842036,6,21,21,43,5
HSP54,54,esperar,4,1409514,12,171091,11,7842036,7,20,20,42,8
HSP55,55,esperar,4,1409514,12,171091,11,7842036,9,21,22,43,4
HSP56,56,esperar,4,1409514,12,171091,11,7842036,5,12,12,31,0
HSP57,57,esperar,4,1409514,12,171091,11,7842036,7,12,15,38,5
HSP58,58,esperar,4,1409514,12,171091,11,7842036,6,18,20,35,1
HSP59,59,esperar,4,1409514,12,171091,11,7842036,9,16,18,48,0
HSP61,61,esperar,4,1409514,12,171091,11,7842036,9,8,8,29,4
HSP01,1,tomar,15,506707,7,212199,10,8845084,3,10,13,45,0
HSP02,2,tomar,15,506707,7,212199,10,8845084,5,12,13,38,0
HSP03,3,tomar,15,506707,7,212199,10,8845084,6,21,22,40,3
HSP04,4,tomar,15,506707,7,212199,10,8845084,7,15,16,40,0
HSP05,5,tomar,15,506707,7,212199,10,8845084,2,15,12,40,0
HSP06,6,tomar,15,506707,7,212199,10,8845084,8,20,20,49,0
HSP07,7,tomar,15,506707,7,212199,10,8845084,8,11,12,39,7
HSP08,8,tomar,15,506707,7,212199,10,8845084,2,13,11,41,5
HSP09,9,tomar,15,506707,7,212199,10,8845084,8,12,11,30,0
HSP10,10,tomar,15,506707,7,212199,10,8845084,9,16,16,43,4
HSP11,11,tomar,15,506707,7,212199,10,8845084,3,13,13,34,3
HSP12,12,tomar,15,506707,7,212199,10,8845084,6,19,19,42,7
HSP13,13,tomar,15,506707,7,212199,10,8845084,6,19,19,42,0
HSP14,14,tomar,15,506707,7,212199,10,8845084,6,13,16,28,0
HSP15,15,tomar,15,506707,7,212199,10,8845084,1,11,11,37,0
HSP16,16,tomar,15,506707,7,212199,10,8845084,9,18,17,31,3
HSP17,17,tomar,15,506707,7,212199,10,8845084,8,15,15,45,4
HSP18,18,tomar,15,506707,7,212199,10,8845084,6,16,16,44,4
HSP19,19,tomar,15,506707,7,212199,10,8845084,4,16,20,30,0
HSP20,20,tomar,15,506707,7,212199,10,8845084,5,7,6,42,4
HSP21,21,tomar,15,506707,7,212199,10,8845084,9,12,15,42,0
HSP22,22,tomar,15,506707,7,212199,10,8845084,7,5,6,32,4
HSP23,23,tomar,15,506707,7,212199,10,8845084,3,19,20,42,4
HSP24,24,tomar,15,506707,7,212199,10,8845084,5,16,16,48,5
HSP25,25,tomar,15,506707,7,212199,10,8845084,8,15,15,42,3
HSP27,27,tomar,15,506707,7,212199,10,8845084,9,16,14,35,0
HSP28,28,tomar,15,506707,7,212199,10,8845084,7,8,9,39,3
HSP29,29,tomar,15,506707,7,212199,10,8845084,7,14,16,25,2
HSP30,30,tomar,15,506707,7,212199,10,8845084,5,14,16,25,2
HSP31,31,tomar,15,506707,7,212199,10,8845084,9,12,11,41,4
HSP32,32,tomar,15,506707,7,212199,10,8845084,6,13,13,43,3
HSP33,33,tomar,15,506707,7,212199,10,8845084,8,15,15,43,0
HSP34,34,tomar,15,506707,7,212199,10,8845084,8,7,7,42,8
HSP35,35,tomar,15,506707,7,212199,10,8845084,9,17,17,37,0
HSP36,36,tomar,15,506707,7,212199,10,8845084,3,9,11,45,0
HSP41,41,tomar,15,506707,7,212199,10,8845084,3,6,7,39,0
HSP42,42,tomar,15,506707,7,212199,10,8845084,4,13,13,29,3
HSP45,45,tomar,15,506707,7,212199,10,8845084,5,14,14,44,4
HSP46,46,tomar,15,506707,7,212199,10,8845084,8,15,15,35,3
HSP47,47,tomar,15,506707,7,212199,10,8845084,9,14,11,34,0
HSP48,48,tomar,15,506707,7,212199,10,8845084,4,11,11,34,4
HSP49,49,tomar,15,506707,7,212199,10,8845084,8,19,18,49,4
HSP50,50,tomar,15,506707,7,212199,10,8845084,6,12,14,44,4
HSP51,51,tomar,15,506707,7,212199,10,8845084,8,13,13,38,0
HSP52,52,tomar,15,506707,7,212199,10,8845084,3,13,12,43,0
HSP53,53,tomar,15,506707,7,212199,10,8845084,9,21,21,43,5
HSP54,54,tomar,15,506707,7,212199,10,8845084,7,20,20,42,8
HSP55,55,tomar,15,506707,7,212199,10,8845084,9,21,22,43,4
HSP56,56,tomar,15,506707,7,212199,10,8845084,6,12,12,31,0
HSP57,57,tomar,15,506707,7,212199,10,8845084,7,12,15,38,5
HSP58,58,tomar,15,506707,7,212199,10,8845084,8,18,20,35,1
HSP59,59,tomar,15,506707,7,212199,10,8845084,7,16,18,48,0
HSP61,61,tomar,15,506707,7,212199,10,8845084,9,8,8,29,4
HSP01,1,tratar,12,590952,9,203025,9,9516595,6,10,13,45,0
HSP02,2,tratar,12,590952,9,203025,9,9516595,5,12,13,38,0
HSP03,3,tratar,12,590952,9,203025,9,9516595,7,21,22,40,3
HSP04,4,tratar,12,590952,9,203025,9,9516595,7,15,16,40,0
HSP05,5,tratar,12,590952,9,203025,9,9516595,1,15,12,40,0
HSP06,6,tratar,12,590952,9,203025,9,9516595,6,20,20,49,0
HSP07,7,tratar,12,590952,9,203025,9,9516595,7,11,12,39,7
HSP08,8,tratar,12,590952,9,203025,9,9516595,1,13,11,41,5
HSP09,9,tratar,12,590952,9,203025,9,9516595,4,12,11,30,0
HSP10,10,tratar,12,590952,9,203025,9,9516595,9,16,16,43,4
HSP11,11,tratar,12,590952,9,203025,9,9516595,9,13,13,34,3
HSP12,12,tratar,12,590952,9,203025,9,9516595,6,19,19,42,7
HSP13,13,tratar,12,590952,9,203025,9,9516595,7,19,19,42,0
HSP14,14,tratar,12,590952,9,203025,9,9516595,6,13,16,28,0
HSP15,15,tratar,12,590952,9,203025,9,9516595,1,11,11,37,0
HSP16,16,tratar,12,590952,9,203025,9,9516595,9,18,17,31,3
HSP17,17,tratar,12,590952,9,203025,9,9516595,4,15,15,45,4
HSP18,18,tratar,12,590952,9,203025,9,9516595,4,16,16,44,4
HSP19,19,tratar,12,590952,9,203025,9,9516595,4,16,20,30,0
HSP20,20,tratar,12,590952,9,203025,9,9516595,5,7,6,42,4
HSP21,21,tratar,12,590952,9,203025,9,9516595,6,12,15,42,0
HSP22,22,tratar,12,590952,9,203025,9,9516595,5,5,6,32,4
HSP23,23,tratar,12,590952,9,203025,9,9516595,2,19,20,42,4
HSP24,24,tratar,12,590952,9,203025,9,9516595,5,16,16,48,5
HSP25,25,tratar,12,590952,9,203025,9,9516595,6,15,15,42,3
HSP27,27,tratar,12,590952,9,203025,9,9516595,9,16,14,35,0
HSP28,28,tratar,12,590952,9,203025,9,9516595,7,8,9,39,3
HSP29,29,tratar,12,590952,9,203025,9,9516595,8,14,16,25,2
HSP30,30,tratar,12,590952,9,203025,9,9516595,4,14,16,25,2
HSP31,31,tratar,12,590952,9,203025,9,9516595,9,12,11,41,4
HSP32,32,tratar,12,590952,9,203025,9,9516595,4,13,13,43,3
HSP33,33,tratar,12,590952,9,203025,9,9516595,4,15,15,43,0
HSP34,34,tratar,12,590952,9,203025,9,9516595,7,7,7,42,8
HSP35,35,tratar,12,590952,9,203025,9,9516595,8,17,17,37,0
HSP36,36,tratar,12,590952,9,203025,9,9516595,2,9,11,45,0
HSP41,41,tratar,12,590952,9,203025,9,9516595,2,6,7,39,0
HSP42,42,tratar,12,590952,9,203025,9,9516595,4,13,13,29,3
HSP45,45,tratar,12,590952,9,203025,9,9516595,5,14,14,44,4
HSP46,46,tratar,12,590952,9,203025,9,9516595,7,15,15,35,3
HSP47,47,tratar,12,590952,9,203025,9,9516595,8,14,11,34,0
HSP48,48,tratar,12,590952,9,203025,9,9516595,5,11,11,34,4
HSP49,49,tratar,12,590952,9,203025,9,9516595,5,19,18,49,4
HSP50,50,tratar,12,590952,9,203025,9,9516595,6,12,14,44,4
HSP51,51,tratar,12,590952,9,203025,9,9516595,5,13,13,38,0
HSP52,52,tratar,12,590952,9,203025,9,9516595,2,13,12,43,0
HSP53,53,tratar,12,590952,9,203025,9,9516595,6,21,21,43,5
HSP54,54,tratar,12,590952,9,203025,9,9516595,7,20,20,42,8
HSP55,55,tratar,12,590952,9,203025,9,9516595,8,21,22,43,4
HSP56,56,tratar,12,590952,9,203025,9,9516595,4,12,12,31,0
HSP57,57,tratar,12,590952,9,203025,9,9516595,7,12,15,38,5
HSP58,58,tratar,12,590952,9,203025,9,9516595,2,18,20,35,1
HSP59,59,tratar,12,590952,9,203025,9,9516595,8,16,18,48,0
HSP61,61,tratar,12,590952,9,203025,9,9516595,9,8,8,29,4
HSP01,1,creer,14,537246,8,208637,8,10072974,7,10,13,45,0
HSP02,2,creer,14,537246,8,208637,8,10072974,6,12,13,38,0
HSP03,3,creer,14,537246,8,208637,8,10072974,7,21,22,40,3
HSP04,4,creer,14,537246,8,208637,8,10072974,6,15,16,40,0
HSP05,5,creer,14,537246,8,208637,8,10072974,5,15,12,40,0
HSP06,6,creer,14,537246,8,208637,8,10072974,8,20,20,49,0
HSP07,7,creer,14,537246,8,208637,8,10072974,6,11,12,39,7
HSP08,8,creer,14,537246,8,208637,8,10072974,5,13,11,41,5
HSP09,9,creer,14,537246,8,208637,8,10072974,5,12,11,30,0
HSP10,10,creer,14,537246,8,208637,8,10072974,9,16,16,43,4
HSP11,11,creer,14,537246,8,208637,8,10072974,9,13,13,34,3
HSP12,12,creer,14,537246,8,208637,8,10072974,6,19,19,42,7
HSP13,13,creer,14,537246,8,208637,8,10072974,6,19,19,42,0
HSP14,14,creer,14,537246,8,208637,8,10072974,5,13,16,28,0
HSP15,15,creer,14,537246,8,208637,8,10072974,4,11,11,37,0
HSP16,16,creer,14,537246,8,208637,8,10072974,9,18,17,31,3
HSP17,17,creer,14,537246,8,208637,8,10072974,6,15,15,45,4
HSP18,18,creer,14,537246,8,208637,8,10072974,7,16,16,44,4
HSP19,19,creer,14,537246,8,208637,8,10072974,4,16,20,30,0
HSP20,20,creer,14,537246,8,208637,8,10072974,5,7,6,42,4
HSP21,21,creer,14,537246,8,208637,8,10072974,9,12,15,42,0
HSP22,22,creer,14,537246,8,208637,8,10072974,5,5,6,32,4
HSP23,23,creer,14,537246,8,208637,8,10072974,3,19,20,42,4
HSP24,24,creer,14,537246,8,208637,8,10072974,6,16,16,48,5
HSP25,25,creer,14,537246,8,208637,8,10072974,6,15,15,42,3
HSP27,27,creer,14,537246,8,208637,8,10072974,9,16,14,35,0
HSP28,28,creer,14,537246,8,208637,8,10072974,3,8,9,39,3
HSP29,29,creer,14,537246,8,208637,8,10072974,7,14,16,25,2
HSP30,30,creer,14,537246,8,208637,8,10072974,7,14,16,25,2
HSP31,31,creer,14,537246,8,208637,8,10072974,9,12,11,41,4
HSP32,32,creer,14,537246,8,208637,8,10072974,5,13,13,43,3
HSP33,33,creer,14,537246,8,208637,8,10072974,5,15,15,43,0
HSP34,34,creer,14,537246,8,208637,8,10072974,6,7,7,42,8
HSP35,35,creer,14,537246,8,208637,8,10072974,9,17,17,37,0
HSP36,36,creer,14,537246,8,208637,8,10072974,3,9,11,45,0
HSP41,41,creer,14,537246,8,208637,8,10072974,4,6,7,39,0
HSP42,42,creer,14,537246,8,208637,8,10072974,4,13,13,29,3
HSP45,45,creer,14,537246,8,208637,8,10072974,5,14,14,44,4
HSP46,46,creer,14,537246,8,208637,8,10072974,7,15,15,35,3
HSP47,47,creer,14,537246,8,208637,8,10072974,6,14,11,34,0
HSP48,48,creer,14,537246,8,208637,8,10072974,5,11,11,34,4
HSP49,49,creer,14,537246,8,208637,8,10072974,8,19,18,49,4
HSP50,50,creer,14,537246,8,208637,8,10072974,6,12,14,44,4
HSP51,51,creer,14,537246,8,208637,8,10072974,5,13,13,38,0
HSP52,52,creer,14,537246,8,208637,8,10072974,6,13,12,43,0
HSP53,53,creer,14,537246,8,208637,8,10072974,5,21,21,43,5
HSP54,54,creer,14,537246,8,208637,8,10072974,7,20,20,42,8
HSP55,55,creer,14,537246,8,208637,8,10072974,7,21,22,43,4
HSP56,56,creer,14,537246,8,208637,8,10072974,4,12,12,31,0
HSP57,57,creer,14,537246,8,208637,8,10072974,6,12,15,38,5
HSP58,58,creer,14,537246,8,208637,8,10072974,3,18,20,35,1
HSP59,59,creer,14,537246,8,208637,8,10072974,9,16,18,48,0
HSP61,61,creer,14,537246,8,208637,8,10072974,9,8,8,29,4
HSP01,1,permitir,7,935997,10,182416,7,10716645,4,10,13,45,0
HSP02,2,permitir,7,935997,10,182416,7,10716645,3,12,13,38,0
HSP03,3,permitir,7,935997,10,182416,7,10716645,6,21,22,40,3
HSP04,4,permitir,7,935997,10,182416,7,10716645,3,15,16,40,0
HSP05,5,permitir,7,935997,10,182416,7,10716645,1,15,12,40,0
HSP06,6,permitir,7,935997,10,182416,7,10716645,7,20,20,49,0
HSP07,7,permitir,7,935997,10,182416,7,10716645,6,11,12,39,7
HSP08,8,permitir,7,935997,10,182416,7,10716645,1,13,11,41,5
HSP09,9,permitir,7,935997,10,182416,7,10716645,3,12,11,30,0
HSP10,10,permitir,7,935997,10,182416,7,10716645,6,16,16,43,4
HSP11,11,permitir,7,935997,10,182416,7,10716645,9,13,13,34,3
HSP12,12,permitir,7,935997,10,182416,7,10716645,8,19,19,42,7
HSP13,13,permitir,7,935997,10,182416,7,10716645,4,19,19,42,0
HSP14,14,permitir,7,935997,10,182416,7,10716645,3,13,16,28,0
HSP15,15,permitir,7,935997,10,182416,7,10716645,0,11,11,37,0
HSP16,16,permitir,7,935997,10,182416,7,10716645,9,18,17,31,3
HSP17,17,permitir,7,935997,10,182416,7,10716645,3,15,15,45,4
HSP18,18,permitir,7,935997,10,182416,7,10716645,2,16,16,44,4
HSP19,19,permitir,7,935997,10,182416,7,10716645,4,16,20,30,0
HSP20,20,permitir,7,935997,10,182416,7,10716645,3,7,6,42,4
HSP21,21,permitir,7,935997,10,182416,7,10716645,6,12,15,42,0
HSP22,22,permitir,7,935997,10,182416,7,10716645,4,5,6,32,4
HSP23,23,permitir,7,935997,10,182416,7,10716645,2,19,20,42,4
HSP24,24,permitir,7,935997,10,182416,7,10716645,1,16,16,48,5
HSP25,25,permitir,7,935997,10,182416,7,10716645,4,15,15,42,3
HSP27,27,permitir,7,935997,10,182416,7,10716645,9,16,14,35,0
HSP28,28,permitir,7,935997,10,182416,7,10716645,4,8,9,39,3
HSP29,29,permitir,7,935997,10,182416,7,10716645,4,14,16,25,2
HSP30,30,permitir,7,935997,10,182416,7,10716645,6,14,16,25,2
HSP31,31,permitir,7,935997,10,182416,7,10716645,9,12,11,41,4
HSP32,32,permitir,7,935997,10,182416,7,10716645,1,13,13,43,3
HSP33,33,permitir,7,935997,10,182416,7,10716645,2,15,15,43,0
HSP34,34,permitir,7,935997,10,182416,7,10716645,7,7,7,42,8
HSP35,35,permitir,7,935997,10,182416,7,10716645,6,17,17,37,0
HSP36,36,permitir,7,935997,10,182416,7,10716645,2,9,11,45,0
HSP41,41,permitir,7,935997,10,182416,7,10716645,2,6,7,39,0
HSP42,42,permitir,7,935997,10,182416,7,10716645,4,13,13,29,3
HSP45,45,permitir,7,935997,10,182416,7,10716645,3,14,14,44,4
HSP46,46,permitir,7,935997,10,182416,7,10716645,5,15,15,35,3
HSP47,47,permitir,7,935997,10,182416,7,10716645,6,14,11,34,0
HSP48,48,permitir,7,935997,10,182416,7,10716645,3,11,11,34,4
HSP49,49,permitir,7,935997,10,182416,7,10716645,7,19,18,49,4
HSP50,50,permitir,7,935997,10,182416,7,10716645,4,12,14,44,4
HSP51,51,permitir,7,935997,10,182416,7,10716645,3,13,13,38,0
HSP52,52,permitir,7,935997,10,182416,7,10716645,3,13,12,43,0
HSP53,53,permitir,7,935997,10,182416,7,10716645,6,21,21,43,5
HSP54,54,permitir,7,935997,10,182416,7,10716645,6,20,20,42,8
HSP55,55,permitir,7,935997,10,182416,7,10716645,9,21,22,43,4
HSP56,56,permitir,7,935997,10,182416,7,10716645,2,12,12,31,0
HSP57,57,permitir,7,935997,10,182416,7,10716645,5,12,15,38,5
HSP58,58,permitir,7,935997,10,182416,7,10716645,3,18,20,35,1
HSP59,59,permitir,7,935997,10,182416,7,10716645,5,16,18,48,0
HSP61,61,permitir,7,935997,10,182416,7,10716645,8,8,8,29,4
