Participant_ID,Seq_part,Verb,Davies_Rank,Davies_Rating,CORPES_Rank,CORPES_Rating,WordList_Rank,WordList_Rating,Part_Rating,FofU_Comp,FofU_Prod,DELE,AoA_ENG
HSP01,1,quedar,6,947469,6,282860,6,11001459,6,10,13,45,0
HSP02,2,quedar,6,947469,6,282860,6,11001459,3,12,13,38,0
HSP03,3,quedar,6,947469,6,282860,6,11001459,7,21,22,40,3
HSP04,4,quedar,6,947469,6,282860,6,11001459,7,15,16,40,0
HSP05,5,quedar,6,947469,6,282860,6,11001459,1,15,12,40,0
HSP06,6,quedar,6,947469,6,282860,6,11001459,8,20,20,49,0
HSP07,7,quedar,6,947469,6,282860,6,11001459,6,11,12,39,7
HSP08,8,quedar,6,947469,6,282860,6,11001459,2,13,11,41,5
HSP09,9,quedar,6,947469,6,282860,6,11001459,3,12,11,30,0
HSP10,10,quedar,6,947469,6,282860,6,11001459,9,16,16,43,4
HSP11,11,quedar,6,947469,6,282860,6,11001459,9,13,13,34,3
HSP12,12,quedar,6,947469,6,282860,6,11001459,9,19,19,42,7
HSP13,13,quedar,6,947469,6,282860,6,11001459,4,19,19,42,0
HSP14,14,quedar,6,947469,6,282860,6,11001459,3,13,16,28,0
HSP15,15,quedar,6,947469,6,282860,6,11001459,1,11,11,37,0
HSP16,16,quedar,6,947469,6,282860,6,11001459,9,18,17,31,3
HSP17,17,quedar,6,947469,6,282860,6,11001459,3,15,15,45,4
HSP18,18,quedar,6,947469,6,282860,6,11001459,5,16,16,44,4
HSP19,19,quedar,6,947469,6,282860,6,11001459,4,16,20,30,0
HSP20,20,quedar,6,947469,6,282860,6,11001459,3,7,6,42,4
HSP21,21,quedar,6,947469,6,282860,6,11001459,5,12,15,42,0
HSP22,22,quedar,6,947469,6,282860,6,11001459,3,5,6,32,4
HSP23,23,quedar,6,947469,6,282860,6,11001459,2,19,20,42,4
HSP24,24,quedar,6,947469,6,282860,6,11001459,,16,16,48,5
HSP25,25,quedar,6,947469,6,282860,6,11001459,6,15,15,42,3
HSP27,27,quedar,6,947469,6,282860,6,11001459,9,16,14,35,0
HSP28,28,quedar,6,947469,6,282860,6,11001459,6,8,9,39,3
HSP29,29,quedar,6,947469,6,282860,6,11001459,8,14,16,25,2
HSP30,30,quedar,6,947469,6,282860,6,11001459,6,14,16,25,2
HSP31,31,quedar,6,947469,6,282860,6,11001459,9,12,11,41,4
HSP32,32,quedar,6,947469,6,282860,6,11001459,4,13,13,43,3
HSP33,33,quedar,6,947469,6,282860,6,11001459,3,15,15,43,0
HSP34,34,quedar,6,947469,6,282860,6,11001459,6,7,7,42,8
HSP35,35,quedar,6,947469,6,282860,6,11001459,8,17,17,37,0
HSP36,36,quedar,6,947469,6,282860,6,11001459,2,9,11,45,0
HSP41,41,quedar,6,947469,6,282860,6,11001459,6,6,7,39,0
HSP42,42,quedar,6,947469,6,282860,6,11001459,4,13,13,29,3
HSP45,45,quedar,6,947469,6,282860,6,11001459,5,14,14,44,4
HSP46,46,quedar,6,947469,6,282860,6,11001459,5,15,15,35,3
HSP47,47,quedar,6,947469,6,282860,6,11001459,7,14,11,34,0
HSP48,48,quedar,6,947469,6,282860,6,11001459,3,11,11,34,4
HSP49,49,quedar,6,947469,6,282860,6,11001459,6,19,18,49,4
HSP50,50,quedar,6,947469,6,282860,6,11001459,7,12,14,44,4
HSP51,51,quedar,6,947469,6,282860,6,11001459,3,13,13,38,0
HSP52,52,quedar,6,947469,6,282860,6,11001459,5,13,12,43,0
HSP53,53,quedar,6,947469,6,282860,6,11001459,6,21,21,43,5
HSP54,54,quedar,6,947469,6,282860,6,11001459,6,20,20,42,8
HSP55,55,quedar,6,947469,6,282860,6,11001459,9,21,22,43,4
HSP56,56,quedar,6,947469,6,282860,6,11001459,4,12,12,31,0
HSP57,57,quedar,6,947469,6,282860,6,11001459,7,12,15,38,5
HSP58,58,quedar,6,947469,6,282860,6,11001459,4,18,20,35,1
HSP59,59,quedar,6,947469,6,282860,6,11001459,9,16,18,48,0
HSP61,61,quedar,6,947469,6,282860,6,11001459,9,8,8,29,4
HSP01,1,dejar,9,696519,5,343581,5,12291917,4,10,13,45,0
HSP02,2,dejar,9,696519,5,343581,5,12291917,5,12,13,38,0
HSP03,3,dejar,9,696519,5,343581,5,12291917,8,21,22,40,3
HSP04,4,dejar,9,696519,5,343581,5,12291917,6,15,16,40,0
HSP05,5,dejar,9,696519,5,343581,5,12291917,5,15,12,40,0
HSP06,6,dejar,9,696519,5,343581,5,12291917,8,20,20,49,0
HSP07,7,dejar,9,696519,5,343581,5,12291917,6,11,12,39,7
HSP08,8,dejar,9,696519,5,343581,5,12291917,2,13,11,41,5
HSP09,9,dejar,9,696519,5,343581,5,12291917,5,12,11,30,0
HSP10,10,dejar,9,696519,5,343581,5,12291917,9,16,16,43,4
HSP11,11,dejar,9,696519,5,343581,5,12291917,9,13,13,34,3
HSP12,12,dejar,9,696519,5,343581,5,12291917,8,19,19,42,7
HSP13,13,dejar,9,696519,5,343581,5,12291917,6,19,19,42,0
HSP14,14,dejar,9,696519,5,343581,5,12291917,4,13,16,28,0
HSP15,15,dejar,9,696519,5,343581,5,12291917,3,11,11,37,0
HSP16,16,dejar,9,696519,5,343581,5,12291917,9,18,17,31,3
HSP17,17,dejar,9,696519,5,343581,5,12291917,6,15,15,45,4
HSP18,18,dejar,9,696519,5,343581,5,12291917,6,16,16,44,4
HSP19,19,dejar,9,696519,5,343581,5,12291917,4,16,20,30,0
HSP20,20,dejar,9,696519,5,343581,5,12291917,5,7,6,42,4
HSP21,21,dejar,9,696519,5,343581,5,12291917,6,12,15,42,0
HSP22,22,dejar,9,696519,5,343581,5,12291917,5,5,6,32,4
HSP23,23,dejar,9,696519,5,343581,5,12291917,4,19,20,42,4
HSP24,24,dejar,9,696519,5,343581,5,12291917,5,16,16,48,5
HSP25,25,dejar,9,696519,5,343581,5,12291917,7,15,15,42,3
HSP27,27,dejar,9,696519,5,343581,5,12291917,9,16,14,35,0
HSP28,28,dejar,9,696519,5,343581,5,12291917,5,8,9,39,3
HSP29,29,dejar,9,696519,5,343581,5,12291917,8,14,16,25,2
HSP30,30,dejar,9,696519,5,343581,5,12291917,8,14,16,25,2
HSP31,31,dejar,9,696519,5,343581,5,12291917,9,12,11,41,4
HSP32,32,dejar,9,696519,5,343581,5,12291917,5,13,13,43,3
HSP33,33,dejar,9,696519,5,343581,5,12291917,4,15,15,43,0
HSP34,34,dejar,9,696519,5,343581,5,12291917,6,7,7,42,8
HSP35,35,dejar,9,696519,5,343581,5,12291917,9,17,17,37,0
HSP36,36,dejar,9,696519,5,343581,5,12291917,3,9,11,45,0
HSP41,41,dejar,9,696519,5,343581,5,12291917,4,6,7,39,0
HSP42,42,dejar,9,696519,5,343581,5,12291917,4,13,13,29,3
HSP45,45,dejar,9,696519,5,343581,5,12291917,5,14,14,44,4
HSP46,46,dejar,9,696519,5,343581,5,12291917,5,15,15,35,3
HSP47,47,dejar,9,696519,5,343581,5,12291917,6,14,11,34,0
HSP48,48,dejar,9,696519,5,343581,5,12291917,5,11,11,34,4
HSP49,49,dejar,9,696519,5,343581,5,12291917,8,19,18,49,4
HSP50,50,dejar,9,696519,5,343581,5,12291917,7,12,14,44,4
HSP51,51,dejar,9,696519,5,343581,5,12291917,6,13,13,38,0
HSP52,52,dejar,9,696519,5,343581,5,12291917,6,13,12,43,0
HSP53,53,dejar,9,696519,5,343581,5,12291917,5,21,21,43,5
HSP54,54,dejar,9,696519,5,343581,5,12291917,8,20,20,42,8
HSP55,55,dejar,9,696519,5,343581,5,12291917,9,21,22,43,4
HSP56,56,dejar,9,696519,5,343581,5,12291917,4,12,12,31,0
HSP57,57,dejar,9,696519,5,343581,5,12291917,6,12,15,38,5
HSP58,58,dejar,9,696519,5,343581,5,12291917,4,18,20,35,1
HSP59,59,dejar,9,696519,5,343581,5,12291917,9,16,18,48,0
HSP61,61,dejar,9,696519,5,343581,5,12291917,9,8,8,29,4
HSP01,1,querer,5,1263949,4,421748,4,17719703,6,10,13,45,0
HSP02,2,querer,5,1263949,4,421748,4,17719703,7,12,13,38,0
HSP03,3,querer,5,1263949,4,421748,4,17719703,7,21,22,40,3
HSP04,4,querer,5,1263949,4,421748,4,17719703,8,15,16,40,0
HSP05,5,querer,5,1263949,4,421748,4,17719703,5,15,12,40,0
HSP06,6,querer,5,1263949,4,421748,4,17719703,8,20,20,49,0
HSP07,7,querer,5,1263949,4,421748,4,17719703,9,11,12,39,7
HSP08,8,querer,5,1263949,4,421748,4,17719703,4,13,11,41,5
HSP09,9,querer,5,1263949,4,421748,4,17719703,8,12,11,30,0
HSP10,10,querer,5,1263949,4,421748,4,17719703,9,16,16,43,4
HSP11,11,querer,5,1263949,4,421748,4,17719703,9,13,13,34,3
HSP12,12,querer,5,1263949,4,421748,4,17719703,9,19,19,42,7
HSP13,13,querer,5,1263949,4,421748,4,17719703,6,19,19,42,0
HSP14,14,querer,5,1263949,4,421748,4,17719703,5,13,16,28,0
HSP15,15,querer,5,1263949,4,421748,4,17719703,4,11,11,37,0
HSP16,16,querer,5,1263949,4,421748,4,17719703,9,18,17,31,3
HSP17,17,querer,5,1263949,4,421748,4,17719703,7,15,15,45,4
HSP18,18,querer,5,1263949,4,421748,4,17719703,7,16,16,44,4
HSP19,19,querer,5,1263949,4,421748,4,17719703,4,16,20,30,0
HSP20,20,querer,5,1263949,4,421748,4,17719703,4,7,6,42,4
HSP21,21,querer,5,1263949,4,421748,4,17719703,9,12,15,42,0
HSP22,22,querer,5,1263949,4,421748,4,17719703,5,5,6,32,4
HSP23,23,querer,5,1263949,4,421748,4,17719703,4,19,20,42,4
HSP24,24,querer,5,1263949,4,421748,4,17719703,4,16,16,48,5
HSP25,25,querer,5,1263949,4,421748,4,17719703,8,15,15,42,3
HSP27,27,querer,5,1263949,4,421748,4,17719703,9,16,14,35,0
HSP28,28,querer,5,1263949,4,421748,4,17719703,6,8,9,39,3
HSP29,29,querer,5,1263949,4,421748,4,17719703,8,14,16,25,2
HSP30,30,querer,5,1263949,4,421748,4,17719703,5,14,16,25,2
HSP31,31,querer,5,1263949,4,421748,4,17719703,9,12,11,41,4
HSP32,32,querer,5,1263949,4,421748,4,17719703,5,13,13,43,3
HSP33,33,querer,5,1263949,4,421748,4,17719703,6,15,15,43,0
HSP34,34,querer,5,1263949,4,421748,4,17719703,8,7,7,42,8
HSP35,35,querer,5,1263949,4,421748,4,17719703,9,17,17,37,0
HSP36,36,querer,5,1263949,4,421748,4,17719703,1,9,11,45,0
HSP41,41,querer,5,1263949,4,421748,4,17719703,6,6,7,39,0
HSP42,42,querer,5,1263949,4,421748,4,17719703,4,13,13,29,3
HSP45,45,querer,5,1263949,4,421748,4,17719703,5,14,14,44,4
HSP46,46,querer,5,1263949,4,421748,4,17719703,7,15,15,35,3
HSP47,47,querer,5,1263949,4,421748,4,17719703,7,14,11,34,0
HSP48,48,querer,5,1263949,4,421748,4,17719703,4,11,11,34,4
HSP49,49,querer,5,1263949,4,421748,4,17719703,5,19,18,49,4
HSP50,50,querer,5,1263949,4,421748,4,17719703,7,12,14,44,4
HSP51,51,querer,5,1263949,4,421748,4,17719703,6,13,13,38,0
HSP52,52,querer,5,1263949,4,421748,4,17719703,7,13,12,43,0
HSP53,53,querer,5,1263949,4,421748,4,17719703,9,21,21,43,5
HSP54,54,querer,5,1263949,4,421748,4,17719703,7,20,20,42,8
HSP55,55,querer,5,1263949,4,421748,4,17719703,9,21,22,43,4
HSP56,56,querer,5,1263949,4,421748,4,17719703,4,12,12,31,0
HSP57,57,querer,5,1263949,4,421748,4,17719703,6,12,15,38,5
HSP58,58,querer,5,1263949,4,421748,4,17719703,5,18,20,35,1
HSP59,59,querer,5,1263949,4,421748,4,17719703,9,16,18,48,0
HSP61,61,querer,5,1263949,4,421748,4,17719703,9,8,8,29,4
HSP01,1,estar,1,10180830,1,1624151,3,69904166,8,10,13,45,0
HSP02,2,estar,1,10180830,1,1624151,3,69904166,8,12,13,38,0
HSP03,3,estar,1,10180830,1,1624151,3,69904166,8,21,22,40,3
HSP04,4,estar,1,10180830,1,1624151,3,69904166,6,15,16,40,0
HSP05,5,estar,1,10180830,1,1624151,3,69904166,5,15,12,40,0
HSP06,6,estar,1,10180830,1,1624151,3,69904166,8,20,20,49,0
HSP07,7,estar,1,10180830,1,1624151,3,69904166,7,11,12,39,7
HSP08,8,estar,1,10180830,1,1624151,3,69904166,4,13,11,41,5
HSP09,9,estar,1,10180830,1,1624151,3,69904166,8,12,11,30,0
HSP10,10,estar,1,10180830,1,1624151,3,69904166,9,16,16,43,4
HSP11,11,estar,1,10180830,1,1624151,3,69904166,9,13,13,34,3
HSP12,12,estar,1,10180830,1,1624151,3,69904166,9,19,19,42,7
HSP13,13,estar,1,10180830,1,1624151,3,69904166,7,19,19,42,0
HSP14,14,estar,1,10180830,1,1624151,3,69904166,6,13,16,28,0
HSP15,15,estar,1,10180830,1,1624151,3,69904166,7,11,11,37,0
HSP16,16,estar,1,10180830,1,1624151,3,69904166,9,18,17,31,3
HSP17,17,estar,1,10180830,1,1624151,3,69904166,8,15,15,45,4
HSP18,18,estar,1,10180830,1,1624151,3,69904166,3,16,16,44,4
HSP19,19,estar,1,10180830,1,1624151,3,69904166,6,16,20,30,0
HSP20,20,estar,1,10180830,1,1624151,3,69904166,5,7,6,42,4
HSP21,21,estar,1,10180830,1,1624151,3,69904166,9,12,15,42,0
HSP22,22,estar,1,10180830,1,1624151,3,69904166,6,5,6,32,4
HSP23,23,estar,1,10180830,1,1624151,3,69904166,7,19,20,42,4
HSP24,24,estar,1,10180830,1,1624151,3,69904166,7,16,16,48,5
HSP25,25,estar,1,10180830,1,1624151,3,69904166,8,15,15,42,3
HSP27,27,estar,1,10180830,1,1624151,3,69904166,9,16,14,35,0
HSP28,28,estar,1,10180830,1,1624151,3,69904166,6,8,9,39,3
HSP29,29,estar,1,10180830,1,1624151,3,69904166,8,14,16,25,2
HSP30,30,estar,1,10180830,1,1624151,3,69904166,9,14,16,25,2
HSP31,31,estar,1,10180830,1,1624151,3,69904166,9,12,11,41,4
HSP32,32,estar,1,10180830,1,1624151,3,69904166,4,13,13,43,3
HSP33,33,estar,1,10180830,1,1624151,3,69904166,5,15,15,43,0
HSP34,34,estar,1,10180830,1,1624151,3,69904166,7,7,7,42,8
HSP35,35,estar,1,10180830,1,1624151,3,69904166,9,17,17,37,0
HSP36,36,estar,1,10180830,1,1624151,3,69904166,2,9,11,45,0
HSP41,41,estar,1,10180830,1,1624151,3,69904166,7,6,7,39,0
HSP42,42,estar,1,10180830,1,1624151,3,69904166,4,13,13,29,3
HSP45,45,estar,1,10180830,1,1624151,3,69904166,6,14,14,44,4
HSP46,46,estar,1,10180830,1,1624151,3,69904166,8,15,15,35,3
HSP47,47,estar,1,10180830,1,1624151,3,69904166,9,14,11,34,0
HSP48,48,estar,1,10180830,1,1624151,3,69904166,6,11,11,34,4
HSP49,49,estar,1,10180830,1,1624151,3,69904166,9,19,18,49,4
HSP50,50,estar,1,10180830,1,1624151,3,69904166,7,12,14,44,4
HSP51,51,estar,1,10180830,1,1624151,3,69904166,8,13,13,38,0
HSP52,52,estar,1,10180830,1,1624151,3,69904166,8,13,12,43,0
HSP53,53,estar,1,10180830,1,1624151,3,69904166,9,21,21,43,5
HSP54,54,estar,1,10180830,1,1624151,3,69904166,7,20,20,42,8
HSP55,55,estar,1,10180830,1,1624151,3,69904166,9,21,22,43,4
HSP56,56,estar,1,10180830,1,1624151,3,69904166,7,12,12,31,0
HSP57,57,estar,1,10180830,1,1624151,3,69904166,8,12,15,38,5
HSP58,58,estar,1,10180830,1,1624151,3,69904166,7,18,20,35,1
HSP59,59,estar,1,10180830,1,1624151,3,69904166,9,16,18,48,0
HSP61,61,estar,1,10180830,1,1624151,3,69904166,9,8,8,29,4
HSP01,1,tener,2,8031798,2,1541756,2,78536610,7,10,13,45,0
HSP02,2,tener,2,8031798,2,1541756,2,78536610,7,12,13,38,0
HSP03,3,tener,2,8031798,2,1541756,2,78536610,7,21,22,40,3
HSP04,4,tener,2,8031798,2,1541756,2,78536610,7,15,16,40,0
HSP05,5,tener,2,8031798,2,1541756,2,78536610,6,15,12,40,0
HSP06,6,tener,2,8031798,2,1541756,2,78536610,8,20,20,49,0
HSP07,7,tener,2,8031798,2,1541756,2,78536610,8,11,12,39,7
HSP08,8,tener,2,8031798,2,1541756,2,78536610,2,13,11,41,5
HSP09,9,tener,2,8031798,2,1541756,2,78536610,8,12,11,30,0
HSP10,10,tener,2,8031798,2,1541756,2,78536610,9,16,16,43,4
HSP11,11,tener,2,8031798,2,1541756,2,78536610,9,13,13,34,3
HSP12,12,tener,2,8031798,2,1541756,2,78536610,7,19,19,42,7
HSP13,13,tener,2,8031798,2,1541756,2,78536610,7,19,19,42,0
HSP14,14,tener,2,8031798,2,1541756,2,78536610,6,13,16,28,0
HSP15,15,tener,2,8031798,2,1541756,2,78536610,4,11,11,37,0
HSP16,16,tener,2,8031798,2,1541756,2,78536610,9,18,17,31,3
HSP17,17,tener,2,8031798,2,1541756,2,78536610,7,15,15,45,4
HSP18,18,tener,2,8031798,2,1541756,2,78536610,7,16,16,44,4
HSP19,19,tener,2,8031798,2,1541756,2,78536610,4,16,20,30,0
HSP20,20,tener,2,8031798,2,1541756,2,78536610,5,7,6,42,4
HSP21,21,tener,2,8031798,2,1541756,2,78536610,7,12,15,42,0
HSP22,22,tener,2,8031798,2,1541756,2,78536610,6,5,6,32,4
HSP23,23,tener,2,8031798,2,1541756,2,78536610,6,19,20,42,4
HSP24,24,tener,2,8031798,2,1541756,2,78536610,7,16,16,48,5
HSP25,25,tener,2,8031798,2,1541756,2,78536610,8,15,15,42,3
HSP27,27,tener,2,8031798,2,1541756,2,78536610,9,16,14,35,0
HSP28,28,tener,2,8031798,2,1541756,2,78536610,7,8,9,39,3
HSP29,29,tener,2,8031798,2,1541756,2,78536610,8,14,16,25,2
HSP30,30,tener,2,8031798,2,1541756,2,78536610,6,14,16,25,2
HSP31,31,tener,2,8031798,2,1541756,2,78536610,9,12,11,41,4
HSP32,32,tener,2,8031798,2,1541756,2,78536610,6,13,13,43,3
HSP33,33,tener,2,8031798,2,1541756,2,78536610,7,15,15,43,0
HSP34,34,tener,2,8031798,2,1541756,2,78536610,8,7,7,42,8
HSP35,35,tener,2,8031798,2,1541756,2,78536610,9,17,17,37,0
HSP36,36,tener,2,8031798,2,1541756,2,78536610,3,9,11,45,0
HSP41,41,tener,2,8031798,2,1541756,2,78536610,8,6,7,39,0
HSP42,42,tener,2,8031798,2,1541756,2,78536610,4,13,13,29,3
HSP45,45,tener,2,8031798,2,1541756,2,78536610,5,14,14,44,4
HSP46,46,tener,2,8031798,2,1541756,2,78536610,7,15,15,35,3
HSP47,47,tener,2,8031798,2,1541756,2,78536610,9,14,11,34,0
HSP48,48,tener,2,8031798,2,1541756,2,78536610,5,11,11,34,4
HSP49,49,tener,2,8031798,2,1541756,2,78536610,9,19,18,49,4
HSP50,50,tener,2,8031798,2,1541756,2,78536610,7,12,14,44,4
HSP51,51,tener,2,8031798,2,1541756,2,78536610,8,13,13,38,0
HSP52,52,tener,2,8031798,2,1541756,2,78536610,6,13,12,43,0
HSP53,53,tener,2,8031798,2,1541756,2,78536610,8,21,21,43,5
HSP54,54,tener,2,8031798,2,1541756,2,78536610,8,20,20,42,8
HSP55,55,tener,2,8031798,2,1541756,2,78536610,9,21,22,43,4
HSP56,56,tener,2,8031798,2,1541756,2,78536610,5,12,12,31,0
HSP57,57,tener,2,8031798,2,1541756,2,78536610,7,12,15,38,5
HSP58,58,tener,2,8031798,2,1541756,2,78536610,7,18,20,35,1
HSP59,59,tener,2,8031798,2,1541756,2,78536610,9,16,18,48,0
HSP61,61,tener,2,8031798,2,1541756,2,78536610,9,8,8,29,4
HSP01,1,haber,3,7679109,3,1142464,1,126530030,5,10,13,45,0
HSP02,2,haber,3,7679109,3,1142464,1,126530030,7,12,13,38,0
HSP03,3,haber,3,7679109,3,1142464,1,126530030,7,21,22,40,3
HSP04,4,haber,3,7679109,3,1142464,1,126530030,4,15,16,40,0
HSP05,5,haber,3,7679109,3,1142464,1,126530030,5,15,12,40,0
HSP06,6,haber,3,7679109,3,1142464,1,126530030,9,20,20,49,0
HSP07,7,haber,3,7679109,3,1142464,1,126530030,6,11,12,39,7
HSP08,8,haber,3,7679109,3,1142464,1,126530030,4,13,11,41,5
HSP09,9,haber,3,7679109,3,1142464,1,126530030,7,12,11,30,0
HSP10,10,haber,3,7679109,3,1142464,1,126530030,9,16,16,43,4
HSP11,11,haber,3,7679109,3,1142464,1,126530030,8,13,13,34,3
HSP12,12,haber,3,7679109,3,1142464,1,126530030,9,19,19,42,7
HSP13,13,haber,3,7679109,3,1142464,1,126530030,6,19,19,42,0
HSP14,14,haber,3,7679109,3,1142464,1,126530030,2,13,16,28,0
HSP15,15,haber,3,7679109,3,1142464,1,126530030,3,11,11,37,0
HSP16,16,haber,3,7679109,3,1142464,1,126530030,9,18,17,31,3
HSP17,17,haber,3,7679109,3,1142464,1,126530030,6,15,15,45,4
HSP18,18,haber,3,7679109,3,1142464,1,126530030,7,16,16,44,4
HSP19,19,haber,3,7679109,3,1142464,1,126530030,4,16,20,30,0
HSP20,20,haber,3,7679109,3,1142464,1,126530030,5,7,6,42,4
HSP21,21,haber,3,7679109,3,1142464,1,126530030,9,12,15,42,0
HSP22,22,haber,3,7679109,3,1142464,1,126530030,5,5,6,32,4
HSP23,23,haber,3,7679109,3,1142464,1,126530030,1,19,20,42,4
HSP24,24,haber,3,7679109,3,1142464,1,126530030,5,16,16,48,5
HSP25,25,haber,3,7679109,3,1142464,1,126530030,9,15,15,42,3
HSP27,27,haber,3,7679109,3,1142464,1,126530030,9,16,14,35,0
HSP28,28,haber,3,7679109,3,1142464,1,126530030,6,8,9,39,3
HSP29,29,haber,3,7679109,3,1142464,1,126530030,8,14,16,25,2
HSP30,30,haber,3,7679109,3,1142464,1,126530030,5,14,16,25,2
HSP31,31,haber,3,7679109,3,1142464,1,126530030,9,12,11,41,4
HSP32,32,haber,3,7679109,3,1142464,1,126530030,5,13,13,43,3
HSP33,33,haber,3,7679109,3,1142464,1,126530030,6,15,15,43,0
HSP34,34,haber,3,7679109,3,1142464,1,126530030,8,7,7,42,8
HSP35,35,haber,3,7679109,3,1142464,1,126530030,9,17,17,37,0
HSP36,36,haber,3,7679109,3,1142464,1,126530030,3,9,11,45,0
HSP41,41,haber,3,7679109,3,1142464,1,126530030,7,6,7,39,0
HSP42,42,haber,3,7679109,3,1142464,1,126530030,4,13,13,29,3
HSP45,45,haber,3,7679109,3,1142464,1,126530030,6,14,14,44,4
HSP46,46,haber,3,7679109,3,1142464,1,126530030,8,15,15,35,3
HSP47,47,haber,3,7679109,3,1142464,1,126530030,6,14,11,34,0
HSP48,48,haber,3,7679109,3,1142464,1,126530030,4,11,11,34,4
HSP49,49,haber,3,7679109,3,1142464,1,126530030,5,19,18,49,4
HSP50,50,haber,3,7679109,3,1142464,1,126530030,8,12,14,44,4
HSP51,51,haber,3,7679109,3,1142464,1,126530030,9,13,13,38,0
HSP52,52,haber,3,7679109,3,1142464,1,126530030,7,13,12,43,0
HSP53,53,haber,3,7679109,3,1142464,1,126530030,9,21,21,43,5
HSP54,54,haber,3,7679109,3,1142464,1,126530030,7,20,20,42,8
HSP55,55,haber,3,7679109,3,1142464,1,126530030,9,21,22,43,4
HSP56,56,haber,3,7679109,3,1142464,1,126530030,5,12,12,31,0
HSP57,57,haber,3,7679109,3,1142464,1,126530030,8,12,15,38,5
HSP58,58,haber,3,7679109,3,1142464,1,126530030,2,18,20,35,1
HSP59,59,haber,3,7679109,3,1142464,1,126530030,9,16,18,48,0
HSP61,61,haber,3,7679109,3,1142464,1,126530030,9,8,8,29,4